0,11.476953,null,0.3636917426447843,null,-51,null,null,0.041954,null,5.9363550000000025,null,0.11402929877886649,null,-59,null,null,0.034326,null,5.9363550000000025,null,0.3636917426447843,null,-51,null,null,0.041954,-48,51.1,null,-48,51.1,null,null
0.04,11.476953,null,0.3636917426447843,null,-51,null,134,0.041954,null,5.9363550000000025,null,0.11402929877886649,null,-59,null,131,0.034326,null,5.9363550000000025,null,0.3636917426447843,null,-51,null,131,0.041954,-48,51.1,null,-48,51.1,null,null
0.08,20.183607000000002,null,0.42736725563384004,null,-52,null,136,0.20214200000000002,null,-15.434523,null,0.06753006456386666,null,-70,null,133,-0.240282,null,1.6955335686101198,null,0.2719904577268106,null,-65,null,133,-0.0018179930201503323,-48,51.1,null,-48,51.1,null,null
0.12,24.932691000000002,4.21,0.4077394545589132,2.57,-52,21.8125,135,0.20977,null,-25.724205,4.21,0,2.57,-69,21.75,131,-0.186886,null,5.621023224785498,4.21,0.22555743170228856,2.57,-66,21.75,131,0.10044588576715402,-48,51.1,null,-48,51.1,null,null
0.16,0.46968309928726515,4.21,0.018847193714138975,2.57,-51,21.8125,136,0.008393086641190988,null,0,4.21,0,2.57,-66,21.75,133,0,null,0.46968309928726515,4.21,0.018847193714138975,2.57,-62,21.75,133,0.008393086641190988,-48,51.1,null,-48,51.1,null,null
0.2,17.413308,4.21,0.40047895355936,2.57,-57,21.8125,136,0.144932,null,-25.328448,4.21,0,2.57,-70,21.75,133,-0.122048,null,-2.0369417433651877,4.21,0.03847347852221701,2.57,-62,21.75,136,0.013819864119137212,-48,51.1,null,-48,51.1,null,null
0.24,14.247252000000001,4.21,0.4258013234596624,2.57,-52,21.8125,135,0.198328,null,-18.204822,4.21,0,2.57,-68,21.75,133,-0.244096,null,-1.321122206356157,4.21,0.11243511383319534,2.57,-63,21.75,133,-0.031020811318873857,-48,51.1,null,-48,51.1,null,null
0.28,13.455738,4.21,0.3396774277163556,2.57,-52,21.8125,133,0.198328,null,-10.289682,4.21,0,2.57,-64,21.75,131,-0.15256,null,2.8542927059519068,4.21,0.18984996083214853,2.57,-53,21.75,133,0.14518406769323425,-48,51.1,null,-48,51.1,null,null
0.32,3.140005591678108,4.21,0.19658123169022054,2.57,-53,21.8125,134,0.16592491439447737,null,0,4.21,0,2.57,-64,21.75,131,0,null,3.140005591678108,4.21,0.19658123169022054,2.57,-53,21.75,132,0.16592491439447737,-48,51.1,null,-48,51.1,null,null
0.36,3.1638792723778204,4.21,0.1971436851853103,2.57,-53,21.8125,134,0.16765798411700175,null,0,4.21,0,2.57,-64,21.75,131,0,null,3.1638792723778204,4.21,0.1971436851853103,2.57,-53,21.75,133,0.16765798411700175,-48,51.1,null,-48,51.1,null,null
0.4,0.5852434182548258,4.21,0.03645840653908008,2.57,-51,21.8125,134,0.031017116982362942,null,0,4.21,0,2.57,-64,21.75,130,0,null,0.5852434182548258,4.21,0.03645840653908008,2.57,-63,21.75,134,0.031017116982362942,-48,51.1,null,-48,51.1,null,null
0.44,20.579364,4.21,0.4162705768559676,2.57,-53,21.8125,134,0.27079400000000003,null,-22.162392,4.21,0,2.57,-69,21.75,130,-0.179258,null,0.5844707311245078,4.21,0.06330321354663893,2.57,-63,21.75,132,-0.0028596832596356047,-48,51.1,null,-48,51.1,null,null
0.48,5.540598,4.21,0.274539244028973,2.57,-56,21.8125,134,0,null,-5.540598,4.21,0,2.57,-70,21.8125,131,-0.167816,null,0.24146223229250605,4.21,0.014948977996356012,2.57,-60,21.8125,134,-0.0026150928079043665,-48,51.1,null,-48,51.1,null,null
0.52,28.494504000000003,4.21,0.40293206345487076,2.57,-57,21.8125,133,0.213584,null,-21.370878,4.21,0.05498072462236197,2.57,-70,21.8125,130,-0.312748,null,-2.7980717281206178,4.21,0.20505996711069358,2.57,-67,21.8125,133,-0.019561691904631976,-48,51.1,null,-48,51.1,null,null
0.56,30.869046,4.21,0.384043404567765,2.57,-57,21.8125,133,0.213584,null,-20.579364,4.21,0.0326257412482843,2.57,-63,21.8125,128,-0.320376,null,-1.474608938452483,4.21,0.21843780735537097,2.57,-57,21.8125,132,-0.037042117491705745,-48,51.1,null,-48,51.1,null,null
0.6,22.162392,4.21,0.3988655186500834,2.57,-53,21.8125,132,0.205956,null,-22.953906,4.21,0.017813951386483572,2.57,-70,21.8125,128,-0.22121200000000002,null,-0.9597752692304223,4.21,0.20796738577520563,2.57,-69,21.8125,128,-0.018708781793802916,-48,51.1,null,-48,51.1,null,null
0.64,22.953906,4.21,0.46981518962247276,2.57,-57,21.8125,131,0.198328,null,-17.413308,4.21,0.07938906907125187,2.57,-71,21.8125,129,-0.328004,null,-1.4966524845208908,4.21,0.222955805848625,2.57,-65,21.8125,130,-0.007180905424067933,-48,51.1,null,-48,51.1,null,null
0.68,23.745420000000003,4.21,0.4311194860082295,2.57,-52,21.8125,133,0.244096,null,-27.702990000000003,4.21,0.045480444149106555,2.57,-68,21.8125,130,-0.213584,null,-1.0370199886912854,4.21,0.225814750484455,2.57,-65,21.8125,131,-0.011229014810918583,-48,51.1,null,-48,51.1,null,null
