time,seconds_elapsed,z,y,x
1691248242354471000,0.081470947265625,-0.981842041015625,0.0052337646484375,-0.0075836181640625
1691248242364511000,0.091510986328125,-0.980865478515625,0.00408935546875,-0.0104217529296875
1691248242374551000,0.101551025390625,-0.9845123291015625,-0.0032196044921875,-0.0112457275390625
1691248242384621800,0.111621826171875,-0.9852447509765625,-0.0034027099609375,-0.0099334716796875
1691248242394662000,0.121661865234375,-0.986175537109375,-0.00445556640625,-0.0087890625
1691248242404703000,0.131702880859375,-0.9873199462890625,-0.005218505859375,-0.00909423828125
1691248242414743000,0.141742919921875,-0.9823455810546875,-0.000335693359375,-0.008636474609375
1691248242424783000,0.151783203125,-0.9831695556640625,-0.00048828125,-0.008941650390625
1691248242434823000,0.161822998046875,-0.9787139892578125,0.005645751953125,-0.006561279296875
1691248242444864000,0.171864013671875,-0.9807281494140625,0.0059967041015625,-0.0054473876953125
1691248242454903800,0.18190380859375,-0.978424072265625,0.0070037841796875,-0.0056915283203125
1691248242464943900,0.19194384765625,-0.9796142578125,0.0059356689453125,-0.006561279296875
1691248242474985000,0.20198486328125,-0.9819488525390625,0.0030517578125,-0.008514404296875
1691248242485025000,0.21202490234375,-0.9816436767578125,0.002532958984375,-0.009002685546875
1691248242495065000,0.222065185546875,-0.9853515625,-0.001434326171875,-0.0101318359375
1691248242505105000,0.23210498046875,-0.983062744140625,0.0005950927734375,-0.0103912353515625
1691248242515176000,0.242176025390625,-0.9843292236328125,-0.0014801025390625,-0.0098114013671875
1691248242525217000,0.252217041015625,-0.98236083984375,0.0012054443359375,-0.0095062255859375
1691248242535256800,0.2622568359375,-0.981536865234375,0.002960205078125,-0.0082855224609375
1691248242545297000,0.272296875,-0.9809722900390625,0.0040435791015625,-0.0069427490234375
1691248242555337000,0.2823369140625,-0.979400634765625,0.0059661865234375,-0.006134033203125
1691248242565378000,0.2923779296875,-0.9808807373046875,0.0031890869140625,-0.0063629150390625
1691248242575418000,0.302418212890625,-0.97918701171875,0.0041961669921875,-0.007843017578125
1691248242585458000,0.3124580078125,-0.9826507568359375,0.0012664794921875,-0.0088958740234375
1691248242595499000,0.3224990234375,-0.9832611083984375,0.0005035400390625,-0.0093536376953125
1691248242605538800,0.332538818359375,-0.9841156005859375,-0.000732421875,-0.009429931640625
1691248242615579000,0.342578857421875,-0.9840850830078125,0.0001373291015625,-0.0086212158203125
1691248242625619000,0.352618896484375,-0.981536865234375,0.003021240234375,-0.007965087890625
1691248242635660000,0.362659912109375,-0.9819793701171875,0.0017547607421875,-0.00701904296875
1691248242645730000,0.37272998046875,-0.9798736572265625,0.0054779052734375,-0.0069732666015625
1691248242655771100,0.382771240234375,-0.981353759765625,0.00335693359375,-0.0070037841796875
1691248242665811000,0.39281103515625,-0.9792938232421875,0.0040435791015625,-0.0074462890625
1691248242675850800,0.402850830078125,-0.980072021484375,0.0026397705078125,-0.0083770751953125
1691248242685891800,0.412891845703125,-0.9827117919921875,0.0014190673828125,-0.0084381103515625
1691248242695932000,0.422931884765625,-0.9816436767578125,0.0013885498046875,-0.0089263916015625
1691248242705972000,0.432971923828125,-0.9846649169921875,-0.001922607421875,-0.0094146728515625
1691248242716012000,0.443011962890625,-0.9822845458984375,0.001434326171875,-0.0095367431640625
1691248242726053000,0.45305322265625,-0.982696533203125,0.0010986328125,-0.0089569091796875
1691248242736093000,0.463093017578125,-0.98077392578125,0.002593994140625,-0.006744384765625
1691248242746132700,0.4731328125,-0.9814453125,0.0029144287109375,-0.007171630859375
1691248242756173800,0.483173828125,-0.9810028076171875,0.003875732421875,-0.00701904296875
1691248242766243800,0.493243896484375,-0.9812469482421875,0.003875732421875,-0.007659912109375
1691248242776285000,0.503284912109375,-0.982574462890625,0.0016937255859375,-0.007904052734375
1691248242786325000,0.513324951171875,-0.9812469482421875,0.002197265625,-0.0078887939453125
1691248242796365000,0.523364990234375,-0.9835205078125,-0.0006866455078125,-0.0096588134765625
1691248242806406100,0.53340625,-0.982757568359375,0.00054931640625,-0.0081787109375
1691248242816446000,0.543446044921875,-0.9834442138671875,0.000885009765625,-0.0073089599609375
1691248242826485800,0.55348583984375,-0.982696533203125,0.0019683837890625,-0.008697509765625
1691248242836525800,0.56352587890625,-0.9816131591796875,0.003265380859375,-0.0088958740234375
1691248242846567000,0.57356689453125,-0.98162841796875,0.0036163330078125,-0.0073394775390625
1691248242856607000,0.58360693359375,-0.9803314208984375,0.004791259765625,-0.006683349609375
1691248242866647000,0.59364697265625,-0.9814453125,0.0027313232421875,-0.0080108642578125
1691248242876687000,0.60368701171875,-0.98236083984375,0.0027618408203125,-0.0089569091796875
1691248242886728000,0.61372802734375,-0.9827117919921875,0.00115966796875,-0.0091094970703125
1691248242896799000,0.623799072265625,-0.983489990234375,0.001007080078125,-0.008880615234375
1691248242906838800,0.6338388671875,-0.983062744140625,0.00091552734375,-0.0088348388671875
1691248242916878800,0.64387890625,-0.9821624755859375,0.0004730224609375,-0.0089569091796875
1691248242926919000,0.6539189453125,-0.9810638427734375,0.0024261474609375,-0.0081939697265625
1691248242936964000,0.663964111328125,-0.98211669921875,0.0022125244140625,-0.0080413818359375
1691248242947004200,0.674004150390625,-0.981842041015625,0.0040130615234375,-0.0075225830078125
1691248242957044200,0.684044189453125,-0.9817047119140625,0.0030975341796875,-0.00701904296875
1691248242967085000,0.6940849609375,-0.9816436767578125,0.00286865234375,-0.007476806640625
1691248242977125000,0.704125,-0.9822540283203125,0.0014801025390625,-0.0075531005859375
