time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1690841422045723600,0.1937236328125,0.5843817347259993,-0.007746860410295002,0.28804108766771697,0.00011523128064914206,0.9575840398409466,-0.0022700941921189135,-0.01614500196244983
1690841422055763700,0.203763671875,0.5843745431456907,-0.008076909643476505,0.28803672672164105,0.00013362054177805337,0.9575824632610885,-0.0023597401708182995,-0.016828792064162476
1690841422065803800,0.2138037109375,0.5843739577152793,-0.008289051806987534,0.28803589217280906,0.0001388416918361208,0.9575806465118346,-0.0024208237163379056,-0.017270297917356264
1690841422075844900,0.223844970703125,0.5843788896756082,-0.008376597946428768,0.2880380581506438,0.00012745006011681873,0.9575791683094043,-0.002453127389930217,-0.017456586073568977
1690841422085885000,0.233885009765625,0.5843853901595797,-0.008342127336286755,0.28804136223735455,0.00010277508047242701,0.9575784435939513,-0.002455671354354385,-0.017392029250798947
1690841422095924700,0.2439248046875,0.5843814532063039,-0.008190148378815721,0.28803992950960217,0.00008790939469084515,0.9575803038754003,-0.0024176995553963805,-0.017079067865517668
1690841422105995800,0.253995849609375,0.5843688186988515,-0.007943884997423215,0.2880344897475301,0.00009257766075116874,0.957584237839544,-0.0023411312470496787,-0.016563288535187473
1690841422116035600,0.26403564453125,0.5843747164691359,-0.007621872103815804,0.2880380682493998,0.00010588825250227821,0.9575860269101055,-0.0022373466320279437,-0.01588674671898901
1690841422126075600,0.27407568359375,0.5843850437517555,-0.0072483448189129066,0.2880438027600591,0.00013363168246563866,0.9575875302134119,-0.0021105460503783083,-0.015098282269879346
1690841422136116700,0.28411669921875,0.5844162683810835,-0.015712936546016458,0.28801960272594257,0.0012763660147771675,0.9574870085814967,-0.004060406591940432,-0.032434505141219296
1690841422146156800,0.29415673828125,0.5844430771132023,-0.01664164043657222,0.28802460315328593,0.0016202361113136377,0.9574694031356706,-0.004160508802040384,-0.03427108908009202
1690841422156196900,0.30419677734375,0.5844420597827545,-0.017201758810616766,0.2880209275791929,0.001594114916147068,0.9574597982150371,-0.0043426472481984816,-0.03544895551117955
1690841422166238000,0.314238037109375,0.5844450821541153,-0.01762842910585885,0.2880201899124961,0.0015373753720598592,0.9574514843495544,-0.004500660530815511,-0.03635730273832168
1690841422176277800,0.32427783203125,0.584436068611479,-0.017825766133343822,0.2880151175458629,0.0014773941798710527,0.9574489293106562,-0.004591255954546355,-0.03678752064061754
1690841422186317600,0.334317626953125,0.5844338512848857,-0.017959064532206293,0.2880141944352376,0.0013581800816351525,0.9574461558483077,-0.004693572573049745,-0.03710181711188388
1690841422196357600,0.344357666015625,0.5844409715356599,-0.017954807174813986,0.28801868883185006,0.0012245178081695428,0.9574446355695332,-0.004762137845944931,-0.037133170083017954
1690841422206398700,0.354398681640625,0.5844457234365714,-0.017808572044221208,0.28802226700339195,0.0011731858453671105,0.9574464247515886,-0.004744986735201452,-0.03684316564233534
1690841422216438800,0.364438720703125,0.5844462711783484,-0.01757380521512353,0.28802455860542686,0.0011002742213096302,0.9574501390166124,-0.004712427535050234,-0.036374695021661414
1690841422226478800,0.374478759765625,0.5844430601591704,-0.017274077239344106,0.2880253287508863,0.0010333782895027527,0.9574556514706721,-0.0046571485654935615,-0.0357687058411167
1690841422236520000,0.38452001953125,0.5844500210055688,-0.016929622559615234,0.28803122542916115,0.0009600704583030034,0.9574603801212127,-0.004591855765188034,-0.03507127052189342
1690841422246589700,0.394589599609375,0.584452624598454,-0.01654592941671618,0.288034591675341,0.000967108411714788,0.9574666952313007,-0.004472771532448059,-0.034267684776361405
1690841422256630800,0.404630859375,0.5844546735199359,-0.01609016827715241,0.28803768163433896,0.0010299064739849129,0.9574741932471391,-0.004302890962956091,-0.03329678347057796
1690841422266670600,0.414670654296875,0.5844521576431629,-0.015581136726282977,0.28803930441568626,0.0010221479433629717,0.9574827753636471,-0.004153778555744185,-0.0322358257218301
