time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1690841756469053000,0.196052978515625,0.517427273681481,-0.011515579981061855,0.2558335819415771,-0.0026709014449324622,0.966642060463466,-0.004428856940219043,-0.024531448988045282
1690841756479093000,0.206093017578125,0.517400442868245,-0.01205789401492127,0.25581993395792274,-0.0027388760009675497,0.9666382061498566,-0.004607343981597837,-0.02567136250631471
1690841756489133000,0.216133056640625,0.5173869010547844,-0.012524176584976694,0.2558130880452507,-0.002856150994104486,0.9666333265565006,-0.004791283282486003,-0.02666707942202575
1690841756499174100,0.226174072265625,0.5173720194297959,-0.012889629453414611,0.2558061226205185,-0.0030183532504997296,0.9666293966412108,-0.004971761949298529,-0.027466056973357668
1690841756509214000,0.2362138671875,0.5173720105269958,-0.013142618438209467,0.2558068396372909,-0.0032190292587256186,0.9666248880277809,-0.005142481628475318,-0.02804260334708914
1690841756519254000,0.24625390625,0.5173700377753815,-0.013274054428201546,0.25580707866896224,-0.003450520403141196,0.9666222120542259,-0.0052969601462732295,-0.028375799323016294
1690841756529294000,0.256294189453125,0.517384901254071,-0.013279158739645863,0.2558157379504557,-0.0036826731561678313,0.9666191611871203,-0.005418478538870167,-0.028447879639899386
1690841756539335000,0.2663349609375,0.517390319995983,-0.013167638792159105,0.2558198828570083,-0.003890595481313692,0.9666191798625907,-0.005496538198193861,-0.02827219819445065
1690841756549375000,0.276375,0.5173937268946814,-0.01296322766103814,0.2558226784952976,-0.004017944305270794,0.9666211815564141,-0.005508335193803893,-0.02788298785253093
1690841756559415000,0.2864150390625,0.5173454417936179,-0.014462661010181422,0.25580988450733017,-0.005920828489068334,0.9665943951772646,-0.00688874369016006,-0.031488675037087
1690841756569486000,0.296486083984375,0.5173713152495312,-0.01577387837057061,0.25581410171712937,-0.005076919095602037,0.9665734242037936,-0.0067994461392167195,-0.03397854957050217
1690841756579526000,0.30652587890625,0.5173714447023579,-0.016742694387114267,0.2558086739178674,-0.0046463080390030925,0.9665582738110697,-0.006833088050748056,-0.03586919701003998
1690841756589567000,0.31656689453125,0.5173721092560006,-0.017657740314994095,0.25580284516307056,-0.004195725762123835,0.9665434684860564,-0.006842186590976761,-0.03764333833671086
1690841756599607000,0.32660693359375,0.51737260596348,-0.01835079836790507,0.25579841059719727,-0.003899501444448998,0.9665315721779555,-0.006872375935221942,-0.038999022682037705
1690841756609647000,0.336647216796875,0.5173702626453675,-0.01881090272848222,0.2557946304614359,-0.003772506476631717,0.9665233352070272,-0.006928414301645903,-0.03991745516116378
1690841756619687200,0.346687255859375,0.5173731291068502,-0.01917116401317729,0.255795506496664,-0.003850534613398995,0.9665149553948319,-0.007064109081905188,-0.04068359019245656
1690841756629728000,0.35672802734375,0.5173701742745207,-0.019388032083274352,0.2557964917610388,-0.004194050892987555,0.9665086665369533,-0.007299084419988982,-0.04122323694201335
1690841756639768000,0.36676806640625,0.51737261504565,-0.019463991764914326,0.25580144915210234,-0.004626898040308067,0.9665039418433766,-0.0075430283879022696,-0.04149499160653848
1690841756649808000,0.376807861328125,0.5173687259417706,-0.01942139211408258,0.25580468298406545,-0.005159486662024096,0.9665017830652551,-0.0078071130362009225,-0.04154776474250586
1690841756659849000,0.386848876953125,0.5173555825881433,-0.019281292042643478,0.25580518387797485,-0.005856081962753007,0.9665019195384816,-0.00813010769752197,-0.04144212036825187
1690841756669889000,0.396888916015625,0.5173335493569223,-0.01904315229877054,0.2558020824057058,-0.006607727519914975,0.9665046190333405,-0.008455542779171422,-0.04114809098794227
1690841756679929000,0.40692919921875,0.5173030381035624,-0.018751805362659392,0.25579418230573214,-0.007290261372235171,0.9665099612283684,-0.008731083011404133,-0.04072559062606178
1690841756689969200,0.41696923828125,0.5172671995437863,-0.018452447743412124,0.2557826248111199,-0.007871115892315915,0.9665167326300987,-0.008951882115490395,-0.04025954558496141
1690841756700010000,0.427010009765625,0.5172362111832365,-0.01814544181491406,0.25577185259444624,-0.008296531734137842,0.9665241262826916,-0.009090344182542844,-0.039736579426324185
1690841756710080300,0.437080322265625,0.5172004682112183,-0.01789102862146309,0.25575675475397314,-0.008512193125342736,0.9665324494420827,-0.009134215657719852,-0.03926688422039282
