#[X][Y][Z][A][C][Bending Moment][Axial][Torsion][spindleX][spindleY][spindleZ][spindleA][spindleC][Timestamp]
0.00,0.00,0.00,0.00,0.00,0.28,26.75,-0.01,0.00,0.00,0.00,0.00,0.00,1612262608020,
0.00,0.00,455.02,0.00,0.00,0.31,10.17,-0.01,0.00,0.00,0.00,0.00,0.00,1612262667227,
349.80,-183.30,0.50,0.00,360.00,0.29,24.22,-0.14,0.00,0.00,0.00,0.00,0.00,1612262667285,
349.80,-183.30,0.49,0.00,360.00,0.29,19.79,-0.06,0.00,0.00,0.49,0.00,0.00,1612262667346,
-42.25,141.31,285.34,0.00,0.00,0.30,21.06,-0.11,0.00,0.00,0.49,0.00,0.00,1612262667414,
349.80,-183.30,0.49,0.00,360.00,0.32,13.96,-0.03,0.00,0.00,0.49,0.00,0.00,1612262667528,
349.80,-183.30,0.00,0.00,360.00,0.35,15.08,-0.08,0.00,0.00,0.00,0.00,0.00,1612262667583,
349.80,-180.68,0.00,0.00,360.00,0.36,19.61,-0.05,0.00,-180.68,0.00,0.00,0.00,1612262667702,
349.80,-170.05,0.00,0.00,360.00,0.31,16.38,0.01,0.00,-170.05,0.00,0.00,0.00,1612262667763,
349.80,-158.05,0.00,0.00,360.00,0.35,18.31,-0.00,0.00,-158.05,0.00,0.00,0.00,1612262667826,
349.80,-146.05,0.00,0.00,360.00,0.29,16.36,-0.14,0.00,-146.05,0.00,0.00,0.00,1612262667882,
349.80,-131.09,0.00,0.00,360.00,0.34,16.49,-0.13,0.00,-131.09,0.00,0.00,0.00,1612262667947,
349.80,-108.81,0.00,0.00,360.00,0.32,18.84,-0.13,0.00,-108.81,0.00,0.00,0.00,1612262668003,
349.80,-84.81,0.00,0.00,360.00,0.29,22.95,-0.06,0.00,-84.81,0.00,0.00,0.00,1612262668071,
349.80,-60.81,0.00,0.00,360.00,0.30,19.59,-0.01,0.00,-60.81,0.00,0.00,0.00,1612262668122,
349.80,-36.81,0.00,0.00,360.00,0.26,23.10,-0.06,0.00,-36.81,0.00,0.00,0.00,1612262668184,
349.80,-14.03,0.00,0.00,360.00,0.31,14.70,-0.10,0.00,-14.03,0.00,0.00,0.00,1612262668246,
349.80,-1.55,0.00,0.00,360.00,0.40,21.10,-0.09,0.00,-1.55,0.00,0.00,0.00,1612262668303,
349.80,0.00,0.00,0.00,360.00,0.33,14.16,-0.06,0.00,0.00,0.00,0.00,0.00,1612262668363,
-42.25,324.60,284.85,0.00,0.00,0.35,21.15,-0.11,0.00,0.00,0.00,0.00,0.00,1612262668424,
-42.25,324.60,454.52,0.00,0.00,0.28,20.15,-0.09,0.00,0.00,0.00,0.00,0.00,1612262668783,
-42.25,324.60,284.85,0.00,0.00,0.28,19.63,-0.05,0.00,0.00,0.00,0.00,0.00,1612262668849,
-42.25,324.60,285.39,0.00,0.00,0.29,11.59,-0.03,0.00,0.00,0.00,0.00,0.00,1612262669449,
-42.25,324.60,285.39,-0.04,359.93,0.34,19.22,0.03,0.00,0.00,0.00,-0.04,359.93,1612262669626,
-42.25,324.60,285.39,-0.09,359.81,0.28,15.48,-0.05,0.00,0.00,0.00,-0.09,359.81,1612262669681,
-42.25,324.60,285.39,-0.13,359.74,0.30,12.52,-0.05,0.00,0.00,0.00,-0.13,359.74,1612262669748,
-42.25,324.60,285.39,-0.14,359.73,0.27,9.92,-0.02,0.00,0.00,0.00,-0.14,359.73,1612262669805,
-42.25,324.60,285.39,-0.15,359.70,0.35,-0.17,-0.06,0.00,0.00,0.00,-0.15,359.70,1612262672687,
-42.25,324.60,285.39,-0.19,359.62,0.34,-7.31,0.02,0.00,0.00,0.00,-0.19,359.62,1612262672750,
-42.25,324.60,285.39,-0.28,359.44,0.36,0.15,-0.06,0.00,0.00,0.00,-0.28,359.44,1612262672807,
-42.25,324.60,285.39,-0.43,359.14,0.29,1.20,-0.15,0.00,0.00,0.00,-0.43,359.14,1612262672869,
-42.25,324.60,285.39,-0.74,358.52,0.35,-0.59,-0.12,0.00,0.00,0.00,-0.74,358.52,1612262672921,
-42.25,324.60,285.39,-1.17,357.66,0.34,2.39,0.01,0.00,0.00,0.00,-1.17,357.66,1612262672985,
-42.25,324.60,285.39,-1.60,356.80,0.32,-2.30,-0.05,0.00,0.00,0.00,-1.60,356.80,1612262673047,
-42.25,324.60,285.39,-2.03,355.93,0.31,-2.39,-0.06,0.00,0.00,0.00,-2.03,355.93,1612262673105,
-42.25,324.60,285.39,-2.51,354.98,0.26,2.21,0.01,0.00,0.00,0.00,-2.51,354.98,1612262673170,
-42.25,324.60,285.39,-3.09,353.82,0.30,-3.24,-0.06,0.00,0.00,0.00,-3.09,353.82,1612262673220,
-42.25,324.60,285.39,-3.66,352.67,0.34,-5.48,-0.03,0.00,0.00,0.00,-3.66,352.67,1612262673286,
-42.25,324.60,285.39,-4.24,351.52,0.38,-5.98,0.06,0.00,0.00,0.00,-4.24,351.52,1612262673343,
-42.25,324.60,285.39,-4.82,350.37,0.30,-1.16,-0.00,0.00,0.00,0.00,-4.82,350.37,1612262673406,
-42.25,324.60,285.39,-5.39,349.22,0.32,7.69,-0.01,0.00,0.00,0.00,-5.39,349.22,1612262673470,
-42.25,324.60,285.39,-5.97,348.06,0.28,-1.47,-0.05,0.00,0.00,0.00,-5.97,348.06,1612262673522,
-42.25,324.60,285.39,-6.54,346.91,0.35,-2.95,0.05,0.00,0.00,0.00,-6.54,346.91,1612262673588,
-42.25,324.60,285.39,-7.12,345.76,0.32,-1.65,-0.03,0.00,0.00,0.00,-7.12,345.76,1612262673649,
-42.25,324.60,285.39,-7.70,344.61,0.34,-4.86,-0.01,0.00,0.00,0.00,-7.70,344.61,1612262673706,
-42.25,324.60,285.39,-8.48,343.03,0.33,-0.32,-0.01,0.00,0.00,0.00,-8.48,343.03,1612262673768,
-42.25,324.60,285.39,-9.86,340.28,0.28,-2.69,-0.10,0.00,0.00,0.00,-9.86,340.28,1612262673823,
-42.25,324.60,285.39,-11.30,337.40,0.31,-6.74,-0.08,0.00,0.00,0.00,-11.30,337.40,1612262673884,
-42.25,324.60,285.39,-12.74,334.52,0.27,-6.81,-0.04,0.00,0.00,0.00,-12.74,334.52,1612262673955,
-42.25,324.60,285.39,-14.18,331.64,0.31,-5.06,-0.07,0.00,0.00,0.00,-14.18,331.64,1612262674005,
-42.25,324.60,285.39,-15.62,328.76,0.35,-7.34,0.02,0.00,0.00,0.00,-15.62,328.76,1612262674067,
-42.25,324.60,285.39,-17.06,325.88,0.31,-2.01,-0.06,0.00,0.00,0.00,-17.06,325.88,1612262674122,
-42.25,324.60,285.39,-18.50,323.00,0.30,-1.82,-0.02,0.00,0.00,0.00,-18.50,323.00,1612262674185,
-42.25,324.60,285.39,-19.94,320.12,0.29,-9.66,-0.09,0.00,0.00,0.00,-19.94,320.12,1612262674248,
-42.25,324.60,285.39,-21.38,317.24,0.26,-0.12,0.01,0.00,0.00,0.00,-21.38,317.24,1612262674305,
-42.25,324.60,285.39,-22.82,314.36,0.27,-5.96,0.06,0.00,0.00,0.00,-22.82,314.36,1612262674370,
-42.25,324.60,285.39,-24.26,311.48,0.35,-3.90,-0.06,0.00,0.00,0.00,-24.26,311.48,1612262674421,
-42.25,324.60,285.39,-25.70,308.60,0.33,-6.06,-0.10,0.00,0.00,0.00,-25.70,308.60,1612262674484,
-42.25,324.60,285.39,-27.14,305.72,0.37,-10.58,-0.05,0.00,0.00,0.00,-27.14,305.72,1612262674545,
-42.25,324.60,285.39,-28.58,302.84,0.36,-5.89,-0.01,0.00,0.00,0.00,-28.58,302.84,1612262674607,
-42.25,324.60,285.39,-30.02,299.96,0.35,-6.24,-0.05,0.00,0.00,0.00,-30.02,299.96,1612262674671,
-42.25,324.60,285.39,-31.46,297.08,0.34,-3.12,-0.04,0.00,0.00,0.00,-31.46,297.08,1612262674723,
-42.25,324.60,285.39,-32.90,294.20,0.33,-6.81,-0.11,0.00,0.00,0.00,-32.90,294.20,1612262674787,
-42.25,324.60,285.39,-34.34,291.32,0.35,-5.71,-0.12,0.00,0.00,0.00,-34.34,291.32,1612262674848,
-42.25,324.60,285.39,-35.78,288.44,0.29,-6.86,-0.03,0.00,0.00,0.00,-35.78,288.44,1612262674905,
-42.25,324.60,285.39,-37.22,285.56,0.28,-3.20,-0.07,0.00,0.00,0.00,-37.22,285.56,1612262674968,
-42.25,324.60,285.39,-38.66,282.69,0.37,-3.62,-0.06,0.00,0.00,0.00,-38.66,282.69,1612262675022,
-42.25,324.60,285.39,-39.78,280.44,0.25,-5.04,-0.18,0.00,0.00,0.00,-39.78,280.44,1612262675086,
-42.25,324.60,285.39,-40.51,278.98,0.31,-9.97,0.01,0.00,0.00,0.00,-40.51,278.98,1612262675151,
-42.25,324.60,285.39,-41.23,277.54,0.29,-10.22,-0.02,0.00,0.00,0.00,-41.23,277.54,1612262675206,
-42.25,324.60,285.39,-41.95,276.10,0.26,-5.32,-0.09,0.00,0.00,0.00,-41.95,276.10,1612262675269,
-42.25,324.60,285.39,-42.67,274.66,0.31,-5.27,0.04,0.00,0.00,0.00,-42.67,274.66,1612262675322,
-42.25,324.60,285.39,-43.39,273.22,0.28,-7.56,-0.01,0.00,0.00,0.00,-43.39,273.22,1612262675387,
-42.25,324.60,285.39,-44.11,271.78,0.31,-7.60,0.03,0.00,0.00,0.00,-44.11,271.78,1612262675450,
-42.25,324.60,285.39,-44.80,270.40,0.35,-7.92,-0.04,0.00,0.00,0.00,-44.80,270.40,1612262675506,
-42.25,324.60,285.39,-45.00,270.00,0.31,-7.16,-0.03,0.00,0.00,0.00,-45.00,270.00,1612262675564,
580.29,59.66,-24.55,-90.00,315.00,0.29,-7.19,-0.03,972.34,-264.94,-477.77,-45.00,270.00,1612262675624,
575.07,59.10,-24.28,-90.00,315.00,0.33,-1.29,-0.02,967.11,-265.50,-477.51,-45.00,270.00,1612262675687,
569.68,58.52,-24.01,-90.00,315.00,0.31,-9.90,-0.03,961.72,-266.08,-477.24,-45.00,270.00,1612262675751,
564.29,57.94,-23.74,-90.00,315.00,0.30,-3.89,-0.02,956.33,-266.66,-476.97,-45.00,270.00,1612262675809,
558.90,57.36,-23.47,-90.00,315.00,0.29,-7.57,-0.10,950.95,-267.24,-476.70,-45.00,270.00,1612262675865,
553.52,56.78,-23.21,-90.00,315.00,0.32,-6.68,-0.06,945.56,-267.82,-476.43,-45.00,270.00,1612262675921,
548.13,56.20,-22.94,-90.00,315.00,0.33,-10.91,0.01,940.17,-268.41,-476.16,-45.00,270.00,1612262675984,
542.74,55.62,-22.67,-90.00,315.00,0.31,-8.64,-0.11,934.79,-268.99,-475.89,-45.00,270.00,1612262676054,
537.36,55.04,-22.40,-90.00,315.00,0.34,-11.70,-0.03,929.40,-269.57,-475.62,-45.00,270.00,1612262676110,
531.97,54.46,-22.13,-90.00,315.00,0.33,-11.36,-0.07,924.01,-270.15,-475.35,-45.00,270.00,1612262676171,
526.58,53.88,-21.86,-90.00,315.00,0.30,-6.60,-0.05,918.62,-270.73,-475.08,-45.00,270.00,1612262676223,
521.19,53.30,-21.59,-90.00,315.00,0.30,-8.92,-0.08,913.24,-271.31,-474.81,-45.00,270.00,1612262676288,
515.81,52.72,-21.32,-90.00,315.00,0.34,-5.78,-0.02,907.85,-271.89,-474.54,-45.00,270.00,1612262676352,
510.42,52.14,-21.05,-90.00,315.00,0.29,-8.31,-0.01,902.46,-272.47,-474.27,-45.00,270.00,1612262676406,
505.03,51.56,-21.05,-90.00,315.00,0.30,-4.90,-0.04,897.08,-273.05,-474.00,-45.00,270.00,1612262676460,
505.03,51.56,-20.78,-90.00,315.00,0.27,-9.42,-0.08,897.08,-273.05,-474.00,-45.00,270.00,1612262676483,
499.65,50.98,-20.51,-90.00,315.00,0.30,-11.68,-0.09,891.69,-273.63,-473.73,-45.00,270.00,1612262676524,
494.26,50.40,-20.24,-90.00,315.00,0.39,-8.23,0.02,886.30,-274.21,-473.46,-45.00,270.00,1612262676590,
488.87,49.82,-19.97,-90.00,315.00,0.28,-12.85,0.03,880.91,-274.79,-473.19,-45.00,270.00,1612262676650,
483.49,49.24,-19.70,-90.00,315.00,0.33,-8.99,0.09,875.53,-275.37,-472.92,-45.00,270.00,1612262676709,
478.10,48.66,-19.43,-90.00,315.00,0.35,-12.48,-0.05,870.14,-275.95,-472.65,-45.00,270.00,1612262676763,
472.71,48.08,-19.16,-90.00,315.00,0.25,-8.88,-0.05,864.75,-276.53,-472.38,-45.00,270.00,1612262676820,
467.32,47.50,-18.89,-90.00,315.00,0.29,-7.20,0.01,859.37,-277.11,-472.11,-45.00,270.00,1612262676886,
461.94,46.92,-18.62,-90.00,315.00,0.31,-10.30,-0.01,853.98,-277.69,-471.84,-45.00,270.00,1612262676952,
456.55,46.33,-18.35,-90.00,315.00,0.33,-3.73,-0.09,848.59,-278.27,-471.57,-45.00,270.00,1612262677010,
451.16,45.75,-18.08,-90.00,315.00,0.32,-2.74,-0.00,843.21,-278.85,-471.30,-45.00,270.00,1612262677067,
445.78,45.17,-17.81,-90.00,315.00,0.35,-9.41,-0.11,837.82,-279.43,-471.03,-45.00,270.00,1612262677125,
440.39,44.59,-17.54,-90.00,315.00,0.32,-3.33,0.01,832.43,-280.01,-470.76,-45.00,270.00,1612262677186,
435.00,44.01,-17.27,-90.00,315.00,0.29,-1.24,-0.02,827.04,-280.59,-470.49,-45.00,270.00,1612262677256,
429.61,43.43,-17.00,-90.00,315.00,0.34,-16.83,-0.01,821.66,-281.17,-470.22,-45.00,270.00,1612262677317,
424.23,42.85,-16.73,-90.00,315.00,0.33,-3.40,-0.10,816.27,-281.75,-469.95,-45.00,270.00,1612262677360,
418.84,42.27,-16.46,-90.00,315.00,0.27,-11.81,0.04,810.88,-282.33,-469.68,-45.00,270.00,1612262677424,
413.45,41.69,-16.19,-90.00,315.00,0.29,-3.14,0.01,805.50,-282.91,-469.41,-45.00,270.00,1612262677491,
408.07,41.11,-15.92,-90.00,315.00,0.31,-1.18,0.01,800.11,-283.49,-469.14,-45.00,270.00,1612262677549,
402.68,40.53,-15.65,-90.00,315.00,0.35,-11.10,-0.04,794.72,-284.07,-468.87,-45.00,270.00,1612262677609,
397.29,39.95,-15.38,-90.00,315.00,0.38,-5.48,-0.05,789.34,-284.65,-468.60,-45.00,270.00,1612262677666,
391.91,39.37,-15.38,-90.00,315.00,0.40,-5.82,-0.07,783.95,-285.23,-468.33,-45.00,270.00,1612262677723,
391.91,39.37,-15.11,-90.00,315.00,0.37,-5.88,-0.04,783.95,-285.23,-468.33,-45.00,270.00,1612262677751,
386.52,38.79,-14.84,-90.00,315.00,0.33,-4.07,-0.07,778.56,-285.81,-468.06,-45.00,270.00,1612262677786,
381.13,38.21,-14.57,-90.00,315.00,0.31,-6.22,-0.12,773.17,-286.39,-467.79,-45.00,270.00,1612262677846,
375.74,37.63,-14.30,-90.00,315.00,0.34,-6.33,-0.16,767.79,-286.97,-467.52,-45.00,270.00,1612262677906,
370.36,37.05,-14.03,-90.00,315.00,0.33,-1.97,0.00,762.40,-287.55,-467.25,-45.00,270.00,1612262677966,
364.97,36.47,-13.76,-90.00,315.00,0.34,-0.69,-0.09,757.01,-288.13,-466.98,-45.00,270.00,1612262678025,
359.58,35.89,-13.49,-90.00,315.00,0.34,-2.15,-0.04,751.63,-288.72,-466.71,-45.00,270.00,1612262678086,
354.20,35.31,-13.22,-90.00,315.00,0.35,-9.45,-0.08,746.24,-289.30,-466.44,-45.00,270.00,1612262678149,
348.81,34.73,-12.95,-90.00,315.00,0.37,-5.62,-0.01,740.85,-289.88,-466.17,-45.00,270.00,1612262678210,
343.42,34.15,-12.68,-90.00,315.00,0.36,-1.24,-0.03,735.46,-290.46,-465.90,-45.00,270.00,1612262678262,
338.03,33.57,-12.41,-90.00,315.00,0.35,0.75,-0.05,730.08,-291.04,-465.64,-45.00,270.00,1612262678321,
332.65,32.99,-12.14,-90.00,315.00,0.33,-2.84,0.03,724.69,-291.62,-465.37,-45.00,270.00,1612262678391,
327.26,32.41,-11.87,-90.00,315.00,0.32,-7.02,-0.02,719.30,-292.20,-465.10,-45.00,270.00,1612262678446,
321.87,31.83,-11.60,-90.00,315.00,0.31,-2.95,-0.08,713.92,-292.78,-464.83,-45.00,270.00,1612262678509,
316.49,31.25,-11.33,-90.00,315.00,0.29,-1.56,-0.02,708.53,-293.36,-464.56,-45.00,270.00,1612262678563,
311.10,30.67,-11.06,-90.00,315.00,0.37,-1.62,-0.05,703.14,-293.94,-464.29,-45.00,270.00,1612262678623,
305.71,30.09,-10.79,-90.00,315.00,0.30,-0.92,-0.00,697.76,-294.52,-464.02,-45.00,270.00,1612262678687,
300.33,29.51,-10.52,-90.00,315.00,0.35,-5.29,-0.02,692.37,-295.10,-463.75,-45.00,270.00,1612262678748,
294.94,28.93,-10.25,-90.00,315.00,0.37,-2.60,-0.07,686.98,-295.68,-463.48,-45.00,270.00,1612262678807,
289.55,28.35,-9.98,-90.00,315.00,0.33,-3.00,0.02,681.59,-296.26,-463.21,-45.00,270.00,1612262678871,
284.16,27.77,-9.72,-90.00,315.00,0.38,-6.70,-0.06,676.21,-296.84,-462.94,-45.00,270.00,1612262678926,
278.78,27.19,-9.45,-90.00,315.00,0.35,-9.36,-0.01,670.82,-297.42,-462.67,-45.00,270.00,1612262678984,
273.39,26.60,-9.18,-90.00,315.00,0.31,-5.74,0.00,665.43,-298.00,-462.40,-45.00,270.00,1612262679049,
268.00,26.02,-8.91,-90.00,315.00,0.36,-10.36,-0.04,660.05,-298.58,-462.13,-45.00,270.00,1612262679107,
262.62,25.44,-8.64,-90.00,315.00,0.39,-4.77,-0.05,654.66,-299.16,-461.86,-45.00,270.00,1612262679163,
257.23,24.86,-8.37,-90.00,315.00,0.35,-6.98,-0.12,649.27,-299.74,-461.59,-45.00,270.00,1612262679223,
251.84,24.28,-8.10,-90.00,315.00,0.36,-1.31,-0.02,643.88,-300.32,-461.32,-45.00,270.00,1612262679290,
246.45,23.70,-7.83,-90.00,315.00,0.37,-3.20,-0.03,638.50,-300.90,-461.05,-45.00,270.00,1612262679347,
241.07,23.12,-7.56,-90.00,315.00,0.31,-8.21,0.02,633.11,-301.48,-460.78,-45.00,270.00,1612262679414,
235.68,22.54,-7.29,-90.00,315.00,0.41,-8.63,-0.01,627.72,-302.06,-460.51,-45.00,270.00,1612262679461,
230.29,21.96,-7.02,-90.00,315.00,0.35,-4.35,-0.08,622.34,-302.64,-460.24,-45.00,270.00,1612262679525,
224.91,21.38,-6.75,-90.00,315.00,0.40,-1.90,-0.05,616.95,-303.22,-459.97,-45.00,270.00,1612262679586,
219.52,20.80,-6.48,-90.00,315.00,0.39,-7.77,-0.02,611.56,-303.80,-459.70,-45.00,270.00,1612262679649,
214.13,20.22,-6.21,-90.00,315.00,0.44,-7.31,-0.02,606.18,-304.38,-459.43,-45.00,270.00,1612262679707,
208.75,19.64,-5.94,-90.00,315.00,0.34,-10.58,-0.02,600.79,-304.96,-459.16,-45.00,270.00,1612262679761,
203.36,19.06,-5.67,-90.00,315.00,0.42,-4.08,-0.03,595.40,-305.54,-458.89,-45.00,270.00,1612262679821,
197.97,18.48,-5.40,-90.00,315.00,0.38,-5.91,0.04,590.01,-306.12,-458.62,-45.00,270.00,1612262679883,
192.58,17.90,-5.13,-90.00,315.00,0.38,-2.96,-0.01,584.63,-306.70,-458.35,-45.00,270.00,1612262679946,
187.20,17.32,-4.86,-90.00,315.00,0.36,-8.35,0.04,579.24,-307.28,-458.08,-45.00,270.00,1612262680005,
181.81,16.74,-4.59,-90.00,315.00,0.36,-4.12,-0.06,573.85,-307.86,-457.81,-45.00,270.00,1612262680060,
176.42,16.16,-4.32,-90.00,315.00,0.38,-4.65,-0.00,568.47,-308.45,-457.54,-45.00,270.00,1612262680124,
171.04,15.58,-4.05,-90.00,315.00,0.44,-0.85,-0.07,563.08,-309.03,-457.27,-45.00,270.00,1612262680181,
165.65,15.00,-3.78,-90.00,315.00,0.38,-4.91,-0.04,557.69,-309.61,-457.00,-45.00,270.00,1612262680244,
160.26,14.42,-3.51,-90.00,315.00,0.43,-4.02,-0.01,552.30,-310.19,-456.73,-45.00,270.00,1612262680305,
154.87,13.84,-3.24,-90.00,315.00,0.38,-8.77,-0.07,546.92,-310.77,-456.46,-45.00,270.00,1612262680362,
149.49,13.26,-2.97,-90.00,315.00,0.40,-2.16,-0.05,541.53,-311.35,-456.19,-45.00,270.00,1612262680425,
144.10,12.68,-2.70,-90.00,315.00,0.31,-10.22,0.01,536.14,-311.93,-455.92,-45.00,270.00,1612262680481,
138.71,12.10,-2.43,-90.00,315.00,0.35,-0.15,-0.00,530.76,-312.51,-455.65,-45.00,270.00,1612262680545,
133.33,11.52,-2.16,-90.00,315.00,0.29,-6.10,-0.03,525.37,-313.09,-455.38,-45.00,270.00,1612262680607,
127.94,10.94,-1.89,-90.00,315.00,0.32,-3.15,-0.00,519.98,-313.67,-455.11,-45.00,270.00,1612262680662,
122.55,10.36,-1.62,-90.00,315.00,0.30,-3.85,0.03,514.60,-314.25,-454.84,-45.00,270.00,1612262680725,
117.17,9.78,-1.35,-90.00,315.00,0.28,-4.03,-0.04,509.21,-314.83,-454.57,-45.00,270.00,1612262680789,
111.78,9.20,-1.08,-90.00,315.00,0.38,-8.65,-0.05,503.82,-315.41,-454.30,-45.00,270.00,1612262680844,
106.39,8.62,-0.81,-90.00,315.00,0.33,-0.48,-0.05,498.43,-315.99,-454.03,-45.00,270.00,1612262680905,
101.00,8.04,-0.54,-90.00,315.00,0.34,-1.81,-0.03,493.05,-316.57,-453.76,-45.00,270.00,1612262680963,
95.62,7.46,-0.27,-90.00,315.00,0.31,-4.86,-0.04,487.66,-317.15,-453.49,-45.00,270.00,1612262681026,
92.58,7.13,-0.12,-90.00,315.00,0.34,3.10,-0.00,484.62,-317.48,-453.34,-45.00,270.00,1612262681082,
92.18,7.09,-0.11,90.00,45.00,0.27,-5.07,-0.06,484.23,-317.52,-453.33,-45.00,270.00,1612262681148,
91.81,7.05,-0.14,90.00,45.00,0.37,0.91,-0.05,483.85,-317.55,-453.37,-45.00,270.00,1612262681208,
91.47,7.03,-0.26,90.00,45.00,0.30,0.98,-0.05,483.51,-317.58,-453.48,-45.00,270.00,1612262681262,
91.15,7.02,-0.45,90.00,45.00,0.30,-1.49,0.04,483.19,-317.59,-453.67,-45.00,270.00,1612262681324,
90.86,7.01,-0.71,90.00,45.00,0.33,-4.12,-0.01,482.90,-317.59,-453.93,-45.00,270.00,1612262681382,
90.13,7.01,-0.71,90.00,45.00,0.33,-0.43,-0.06,482.18,-317.59,-454.66,-45.00,270.00,1612262681444,
90.13,7.01,-1.43,90.00,45.00,0.28,-2.47,-0.11,482.18,-317.59,-454.66,-45.00,270.00,1612262681463,
87.62,7.01,-3.95,90.00,45.00,0.26,-8.22,-0.04,479.66,-317.59,-457.17,-45.00,270.00,1612262681507,
87.33,7.01,-4.24,90.00,45.00,0.32,-4.00,-0.08,479.37,-317.59,-457.46,-45.00,270.00,1612262681567,
87.08,6.75,-4.24,-90.00,315.00,0.35,-0.52,-0.04,479.12,-317.86,-457.46,-45.00,270.00,1612262681742,
86.35,5.91,-4.24,-90.00,315.00,0.29,-2.51,-0.10,478.40,-318.70,-457.46,-45.00,270.00,1612262681807,
85.72,5.00,-4.24,-90.00,315.00,0.29,-2.35,0.01,477.76,-319.60,-457.46,-45.00,270.00,1612262681860,
85.19,4.02,-4.24,-90.00,315.00,0.31,-5.27,0.01,477.23,-320.58,-457.46,-45.00,270.00,1612262681927,
84.78,3.00,-4.24,-90.00,315.00,0.28,-3.85,-0.07,476.82,-321.61,-457.46,-45.00,270.00,1612262681983,
84.49,1.93,-4.24,-90.00,315.00,0.28,0.16,-0.07,476.53,-322.68,-457.46,-45.00,270.00,1612262682044,
84.32,0.83,-4.24,-89.99,315.00,0.26,1.52,-0.02,476.36,-323.77,-457.46,-45.00,270.01,1612262682109,
84.25,-0.28,-4.24,-90.24,315.00,0.32,4.12,-0.07,476.30,-324.88,-457.46,-45.00,269.76,1612262682166,
84.23,-1.38,-4.24,-90.95,315.00,0.29,2.32,-0.04,476.27,-325.99,-457.46,-45.00,269.05,1612262682225,
84.20,-2.49,-4.24,-91.70,315.00,0.34,4.65,0.04,476.24,-327.10,-457.46,-45.00,268.30,1612262682283,
84.16,-3.60,-4.24,-92.45,315.00,0.35,-1.25,-0.02,476.20,-328.21,-457.46,-45.00,267.55,1612262682346,
84.11,-4.71,-4.24,-93.20,315.00,0.31,0.78,-0.05,476.15,-329.31,-457.46,-45.00,266.80,1612262682401,
84.04,-5.82,-4.24,-93.96,315.00,0.30,1.42,0.04,476.08,-330.42,-457.46,-45.00,266.04,1612262682466,
83.96,-6.92,-4.24,-94.71,315.00,0.35,-2.63,0.02,476.00,-331.53,-457.46,-45.00,265.29,1612262682525,
83.86,-8.03,-4.24,-95.47,315.00,0.28,3.54,-0.13,475.90,-332.63,-457.46,-45.00,264.53,1612262682582,
83.75,-9.13,-4.24,-96.22,315.00,0.46,-2.13,-0.05,475.79,-333.74,-457.46,-45.00,263.78,1612262682644,
83.62,-10.23,-4.24,-96.98,315.00,0.42,1.56,0.01,475.67,-334.84,-457.46,-45.00,263.02,1612262682713,
83.48,-11.33,-4.24,-97.73,315.00,0.65,0.05,-0.13,475.52,-335.94,-457.46,-45.00,262.27,1612262682767,
83.32,-12.43,-4.24,-98.48,315.00,0.58,0.57,0.10,475.36,-337.03,-457.46,-45.00,261.52,1612262682824,
83.15,-13.53,-4.24,-99.24,315.00,0.79,5.90,-0.11,475.19,-338.13,-457.46,-45.00,260.76,1612262682884,
82.96,-14.62,-4.24,-99.99,315.00,1.23,6.96,-0.02,475.00,-339.22,-457.46,-45.00,260.01,1612262682945,
82.76,-15.71,-4.24,-100.75,315.00,1.00,9.51,0.02,474.81,-340.31,-457.46,-45.00,259.25,1612262683011,
82.55,-16.80,-4.24,-101.50,315.00,0.93,1.88,0.03,474.59,-341.40,-457.46,-45.00,258.50,1612262683065,
82.32,-17.88,-4.24,-102.26,315.00,0.96,6.17,-0.02,474.36,-342.49,-457.46,-45.00,257.74,1612262683125,
82.08,-18.97,-4.24,-103.01,315.00,0.86,12.99,-0.04,474.12,-343.57,-457.46,-45.00,256.99,1612262683182,
81.82,-20.04,-4.24,-103.76,315.00,0.80,4.93,-0.03,473.87,-344.65,-457.46,-45.00,256.24,1612262683244,
81.55,-21.12,-4.24,-104.52,315.00,1.03,7.92,0.03,473.59,-345.72,-457.46,-45.00,255.48,1612262683303,
81.26,-22.19,-4.24,-105.27,315.00,1.28,2.96,-0.05,473.31,-346.80,-457.46,-45.00,254.73,1612262683365,
80.97,-23.26,-4.24,-106.03,315.00,1.70,9.29,-0.06,473.01,-347.86,-457.46,-45.00,253.97,1612262683427,
80.65,-24.32,-4.24,-106.78,315.00,1.18,8.26,0.01,472.70,-348.93,-457.46,-45.00,253.22,1612262683486,
80.33,-25.38,-4.24,-107.54,315.00,0.89,6.99,-0.07,472.37,-349.99,-457.46,-45.00,252.46,1612262683546,
79.99,-26.44,-4.24,-108.29,315.00,0.77,8.11,-0.06,472.03,-351.04,-457.46,-45.00,251.71,1612262683609,
79.63,-27.49,-4.24,-109.04,315.00,0.83,9.58,0.05,471.67,-352.09,-457.46,-45.00,250.96,1612262683663,
79.26,-28.53,-4.24,-109.80,315.00,1.13,6.74,0.04,471.31,-353.14,-457.46,-45.00,250.20,1612262683728,
78.88,-29.57,-4.24,-110.55,315.00,1.35,11.29,-0.06,470.92,-354.18,-457.46,-45.00,249.45,1612262683782,
78.48,-30.61,-4.24,-111.31,315.00,0.98,12.55,0.02,470.52,-355.21,-457.46,-45.00,248.69,1612262683845,
