,1. Hauptachse,2. Hauptachse,3. Hauptachse,Partei,Name
307,5.42726463973319,-4.657269325453218,0.17357287485915618,CDU/CSU,Patricia Lips
308,6.095791243532354,-5.1474844749524085,0.5455538260179218,CDU/CSU,Bernhard Loos
309,5.582658332571037,-4.9084063129039714,0.45149642473554435,CDU/CSU,Dr. Jan-Marco Luczak
310,5.512109760350747,-5.14969457314583,-0.4213892639543237,CDU/CSU,Daniela Ludwig
311,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Klaus Mack
312,5.887432512110982,-4.407107516236181,0.5673613201883843,CDU/CSU,Yvonne Magwas
313,4.653738629094199,-4.2008490223927115,-0.15733180316223672,CDU/CSU,Andreas Mattfeldt
314,5.411363815791127,-6.053676189052355,0.03024293654337836,CDU/CSU,Stephan Mayer (Altötting)
315,5.541817573496598,-6.0716786636968525,0.5236257419254153,CDU/CSU,Volker Mayer-Lay
316,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Dr. Michael Meister
317,6.851214582032376,-3.8428634451613615,1.5959791958613596,CDU/CSU,Friedrich Merz
318,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Jan Metzler
319,5.332600000153949,-5.458097493562034,0.5510541546044396,CDU/CSU,Dr. Mathias Middelberg
320,5.59574614003669,-5.997444998506931,-0.09656290928387114,CDU/CSU,Dietrich Monstadt
321,5.601375671615646,-6.111218014528523,0.04198500469081864,CDU/CSU,Maximilian Mörseburg
322,5.785580844842444,-6.181597324991661,-0.05944264123629798,CDU/CSU,Axel Müller
323,5.588534282757498,-5.679964048179825,1.176687512039268,CDU/CSU,Florian Müller
324,6.0288502231144925,-5.312630627883002,1.6270366359095272,CDU/CSU,Sepp Müller
325,6.15049119163845,-5.366957574489351,1.0783299014984054,CDU/CSU,Carsten Müller (Braunschweig)
326,3.9123932054566173,-1.0021945065722904,1.6697928628630794,CDU/CSU,Stefan Müller (Erlangen)
327,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Dr. Stefan Nacke
328,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Petra Nicolaisen
329,5.8233417811233545,-4.101723044396238,2.006290729162276,CDU/CSU,Wilfried Oellers
330,5.427854523033899,-5.432643575080427,-0.10987244797090369,CDU/CSU,Moritz Oppelt
331,5.658216495380304,-5.23617890743882,0.3287955881512627,CDU/CSU,Florian Oßner
332,5.413842997030922,-5.657065159276507,-0.4987790429919553,CDU/CSU,Josef Oster
333,4.74592318828866,-5.219416247921096,-0.37260637252161166,CDU/CSU,Henning Otte
334,4.0976543853242395,-1.9337110257982633,0.673258395836586,CDU/CSU,Stephan Pilsinger
335,5.798279018310431,-6.052170123327647,-0.20289840386254954,CDU/CSU,Dr. Christoph Ploß
336,5.77236900059214,-5.855500882924516,0.3200218172850464,CDU/CSU,Dr. Martin Plum
337,6.235421442976979,-5.376000233065322,-0.5590252363100269,CDU/CSU,Thomas Rachel
338,5.952896857315864,-5.111274539211604,-0.5068915311004056,CDU/CSU,Kerstin Radomski
339,5.89640548607272,-4.710979365724672,0.9255206215941929,CDU/CSU,Alexander Radwan
340,6.0462364501627155,-5.763740983847231,0.44270252525255754,CDU/CSU,Alois Rainer
341,5.503052595011819,-0.7626039256096814,1.137972287903531,CDU/CSU,Dr. Peter Ramsauer
342,5.610545035621638,-5.984569327731793,0.2525371769323074,CDU/CSU,Henning Rehbaum
343,5.9927841970281,-5.710231324972027,0.6408504283117842,CDU/CSU,Dr. Markus Reichel
344,4.521691506368295,-4.447999191386915,-0.36501090739851577,CDU/CSU,Josef Rief
345,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Lars Rohwer
346,5.49212235999255,-5.381364263703784,0.974442778365904,CDU/CSU,Dr. Norbert Röttgen
347,5.2858367074630275,-6.201932567742041,0.009244410187973048,CDU/CSU,Stefan Rouenhoff
348,4.849070785009895,-5.073180875836607,-0.4603503804637083,CDU/CSU,Thomas Röwekamp
349,5.461045255736466,-6.258039203388314,0.11091407001340824,CDU/CSU,Erwin Rüddel
350,5.749754097408238,-5.862084006138296,-0.023126274558835792,CDU/CSU,Albert Rupprecht
351,3.2740463604276155,3.409383933256319,0.6158726982878614,CDU/CSU,Catarina dos Santos Firnhaber
352,3.2740463604276155,3.409383933256319,0.6158726982878614,CDU/CSU,Dr. Wolfgang Schäuble
353,5.697095888787965,-5.316093524655719,0.4648507770033481,CDU/CSU,Dr. Christiane Schenderlein
354,3.7691719240734307,0.7208812911600663,1.6512708465792654,CDU/CSU,Andreas Scheuer
355,4.55416860257671,-2.495587097775666,1.0394833536617054,CDU/CSU,Jana Schimke
356,5.799560194284819,-6.092520815017511,-0.19885083350102717,CDU/CSU,Patrick Schnieder
357,6.274889266315059,-3.153685912076749,0.32540144697021417,CDU/CSU,Nadine Schön
358,5.805021397415678,-6.076628258631688,-0.05902071983461056,CDU/CSU,Felix Schreiner
359,3.2027058909763917,2.2192833879185776,1.445487871717665,CDU/CSU,Armin Schwarz
360,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Detlef Seif
361,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Thomas Silberhorn
362,4.996164213572358,-4.842448647563695,0.057870873848217506,CDU/CSU,Björn Simon
363,5.625610536714536,-5.037913583312622,-0.6968425467364059,CDU/CSU,Tino Sorge
364,6.5312128854551155,-4.466543591819893,2.3894850053262804,CDU/CSU,Jens Spahn
365,5.224315420143311,-4.720474384957029,-0.5384525411543571,CDU/CSU,Katrin Staffler
366,6.083200268890714,-3.1705644684593195,2.3880427776325805,CDU/CSU,Dr. Wolfgang Stefinger
367,5.187698011225576,-5.617317883490748,0.6945098150873574,CDU/CSU,Albert Stegemann
368,5.369968239683303,-5.439864659953578,-0.4662804623874283,CDU/CSU,Johannes Steiniger
369,5.461045255736466,-6.258039203388314,0.11091407001340824,CDU/CSU,Christian Frhr. von Stetten
370,6.087851295498389,-5.212454584962224,0.026786756621005034,CDU/CSU,Dieter Stier
371,3.4897718303250937,0.11684477732026849,1.4562536163563184,CDU/CSU,Diana Stöcker
372,3.2740463604276155,3.409383933256319,0.6158726982878614,CDU/CSU,Gero Storjohann
373,5.411363815791127,-6.053676189052355,0.03024293654337836,CDU/CSU,Stephan Stracke
374,6.407165794482184,-4.681644544665854,1.1506694266940136,CDU/CSU,Max Straubinger
375,4.7601330624082046,-2.631758642187404,-1.7764418613796853,CDU/CSU,Christina Stumpp
376,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Dr. Hermann-Josef Tebroke
377,6.045709557446974,-5.999715298920472,-0.07615083284806969,CDU/CSU,Hans-Jürgen Thies
378,5.9164236708413895,-4.767461618852052,-0.06829985222306215,CDU/CSU,Alexander Throm
379,5.074553427753871,-5.69146547561924,0.1997222201704885,CDU/CSU,Antje Tillmann
380,4.438415963239286,-3.4014193566938355,1.1422069512257942,CDU/CSU,Astrid Timmermann-Fechter
381,5.601375671615646,-6.111218014528523,0.04198500469081864,CDU/CSU,Markus Uhl
382,5.785580844842444,-6.181597324991661,-0.05944264123629798,CDU/CSU,Dr. Volker Ullrich
383,4.972637226361677,-5.27084903921312,0.07461870418445825,CDU/CSU,Kerstin Vieregge
384,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Dr. Oliver Vogt
385,5.4592496397287675,-6.258926180543408,-0.0050670430535176975,CDU/CSU,Christoph de Vries
386,6.110190823666285,-4.283525390105246,-0.6948807660192439,CDU/CSU,Dr. Johann David Wadephul
387,4.652940055128458,-2.6280753409130515,-0.07753619556154678,CDU/CSU,Marco Wanderwitz
388,6.5497696897299935,-4.662135453774763,0.8480688427475678,CDU/CSU,Nina Warken
389,5.18852392012744,-5.344276733445448,-0.5278544335794844,CDU/CSU,Dr. Anja Weisgerber
390,4.824925051081424,-2.1881853165847107,0.8088703086727227,CDU/CSU,Maria-Lena Weiss
391,4.711899096500455,-2.3071182432767494,-0.46832584806105304,CDU/CSU,Sabine Weiss (Wesel I)
392,5.0554011760522535,-4.765868515106022,-1.4704951024528738,CDU/CSU,Kai Whittaker
393,5.061282909578565,-5.894164788109,0.3302408396567497,CDU/CSU,Annette Widmann-Mauz
394,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Dr. Klaus Wiener
395,5.349398166274281,-5.395518504732854,-0.20773565823720533,CDU/CSU,Klaus-Peter Willsch
396,5.593244354076828,-5.232188986491327,1.2490278325364301,CDU/CSU,Elisabeth Winkelmeier-Becker
397,5.439152333220374,-4.378210799519443,0.9730012364648662,CDU/CSU,Tobias Winkler
398,5.645250428963265,-6.328418513851452,0.00948642408629162,CDU/CSU,Mechthilde Wittmann
399,6.0297066575500855,-4.651265578988735,1.082051511996958,CDU/CSU,Mareike Lotte Wulf
400,5.099331117011454,-3.865846197873611,-1.3386404906193892,CDU/CSU,Emmi Zeulner
401,5.565673581112681,-5.817778490218414,-0.1780943210439402,CDU/CSU,Paul Ziemiak
402,5.2190625868243306,-4.698093654578267,-0.30053591702202415,CDU/CSU,Nicolas Zippelius
403,-3.9747672398023743,0.07292461417123924,1.8134974791064908,BÜ90/GR,Stephanie Aeffner
404,-3.26123263042337,2.567865340083234,1.141431609166659,BÜ90/GR,Luise Amtsberg
405,-5.862037485808866,0.3282334541910633,-0.47460956595845816,BÜ90/GR,Andreas Audretsch
406,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Maik Außendorf
407,3.2740463604276155,3.409383933256319,0.6158726982878614,BÜ90/GR,Tobias Bacherle
408,-4.961611324210756,1.6362196497408183,-1.0456707180214198,BÜ90/GR,Lisa Badum
409,-2.5930255636014348,1.2381078708758222,-1.5752814672153208,BÜ90/GR,Annalena Baerbock
410,-5.789741248987661,0.5610505401572577,0.39352889701880933,BÜ90/GR,Felix Banaszak
411,-5.969125295677002,-0.23115499329712666,-0.34163944514858413,BÜ90/GR,Karl Bär
412,-2.4275066478494507,5.28284112233048,7.421366344037884,BÜ90/GR,Canan Bayram
413,-5.633822518734328,0.960627807048653,1.3682688809488275,BÜ90/GR,Katharina Beck
414,-5.9894964394513,0.09301942462540178,-0.6444305021796236,BÜ90/GR,Lukas Benner
415,-5.871564139648296,0.3460528740657004,-0.39643014081896444,BÜ90/GR,Dr. Franziska Brantner
416,-4.912270071748458,0.14350280412632407,-0.757107620751889,BÜ90/GR,Agnieszka Brugger
417,-4.516719700057841,1.3307374451008087,0.8152747326591502,BÜ90/GR,Frank Bsirske
418,-5.665018014874909,-0.5319758236484691,-0.42167947434634356,BÜ90/GR,Dr. Anna Christmann
419,-5.9954323320475,0.10362093526514013,-0.6102785629529546,BÜ90/GR,Dr. Janosch Dahmen
420,-2.5849091182742896,-0.1741696873438903,-0.8210397500265733,BÜ90/GR,Ekin Deligöz
421,-5.9954323320475,0.10362093526514013,-0.6102785629529546,BÜ90/GR,Dr. Sandra Detzer
422,-5.239129118422603,1.4900412358441477,-0.2985235060805738,BÜ90/GR,Katharina Dröge
423,-5.475617885836907,1.246337044472869,0.863732909839209,BÜ90/GR,Deborah Düring
424,-4.4096101209793295,1.0738731940091322,-0.9063119954464786,BÜ90/GR,Harald Ebner
425,-5.9018368687671705,-0.10631600618718809,-0.44917578724424156,BÜ90/GR,Leon Eckert
426,-5.170363935613113,1.557574463044343,1.5822680586676927,BÜ90/GR,Marcel Emmerich
427,-5.646495546572283,-0.017168149723771592,-0.458791874874083,BÜ90/GR,Emilia Fester
428,-3.498205391030668,0.6662781533726626,0.1320432921911041,BÜ90/GR,Schahina Gambir
429,-1.6968981276557698,1.8401877972688243,0.9695367246447734,BÜ90/GR,Tessa Ganserer
430,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Matthias Gastel
431,-5.6537763381804025,0.26602589155634837,-0.7388419134425295,BÜ90/GR,Kai Gehring
432,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Stefan Gelbhaar
433,-5.28294428175579,1.5548769277105379,0.941364943723485,BÜ90/GR,Dr. Jan-Niclas Gesenhues
434,-5.144218721779535,0.2986168526180588,0.004668227020676229,BÜ90/GR,Katrin Göring-Eckardt
435,-5.911929433378399,0.26031478788340234,-0.06459066673196891,BÜ90/GR,Dr. Armin Grau
436,-3.583904152462618,1.0244510795314734,0.17299499255768785,BÜ90/GR,Erhard Grundl
437,-3.1712638555063,0.8512041247522449,-1.2470249007416943,BÜ90/GR,Sabine Grützmacher
438,-5.736213060081649,0.19919009907749352,0.8670472900433793,BÜ90/GR,Dr. Robert Habeck
439,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Britta Haßelmann
440,-5.742296383015247,0.4105654121057285,-0.07350602035247703,BÜ90/GR,Linda Heitmann
441,-5.1341847017527815,1.1190294495421982,1.1053195177181458,BÜ90/GR,Kathrin Henneberger
442,-5.004439558150553,0.3467959905194352,-0.7338440180548121,BÜ90/GR,Bernhard Herrmann
443,-5.345264912033654,0.4330580902086779,-1.183957766575931,BÜ90/GR,Dr. Bettina Hoffmann
444,-5.175683001511997,1.5770467431465045,1.003128210561165,BÜ90/GR,Dr. Anton Hofreiter
445,-5.666754481832977,0.16060476659260314,-0.49482054001252557,BÜ90/GR,Bruno Hönel
446,-5.99173636050991,0.08513126164057158,-0.7262697706244783,BÜ90/GR,Dieter Janecek
447,-5.344401629028432,-0.46290002586031376,-0.43114544540702276,BÜ90/GR,Lamya Kaddor
448,-5.815409245270441,0.01257692171283395,-0.7494952285227418,BÜ90/GR,Dr. Kirsten Kappert-Gonther
449,-4.918059943395097,0.45604694016451364,-1.1472227053447512,BÜ90/GR,Michael Kellner
450,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Katja Keul
451,-5.758925234647239,0.8325589200700464,1.1855045375924531,BÜ90/GR,Misbah Khan
452,-2.3617525302083937,1.4949274003975297,-0.3147308945017391,BÜ90/GR,Sven-Christian Kindler
453,-6.066239198699953,0.02441708904946069,0.1437465908553497,BÜ90/GR,Maria Klein-Schmeink
454,-4.126254076508463,1.7034281186602405,0.32049492101681504,BÜ90/GR,Chantal Kopf
455,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Laura Kraft
456,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Philip Krämer
457,3.2740463604276155,3.409383933256319,0.6158726982878614,BÜ90/GR,Oliver Krischer
458,1.312038786748381,3.1264198088101787,1.3695856674105926,BÜ90/GR,Christian Kühn (Tübingen)
459,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Renate Künast
460,-5.503653903658638,0.23783719043672255,-0.39998023581262465,BÜ90/GR,Markus Kurth
461,-4.369680222638039,1.5857059405014673,-1.02315191596373,BÜ90/GR,Ricarda Lang
462,-2.246845647366981,2.391847926200003,1.5547535901853196,BÜ90/GR,Sven Lehmann
463,-2.2888605038060756,2.706184435522459,0.503987600929674,BÜ90/GR,Steffi Lemke
464,-6.004736216093392,0.0840971594998847,-0.3070460915082195,BÜ90/GR,Anja Liebert
465,-5.866431843657171,-0.07326951562001191,0.24027629600441047,BÜ90/GR,Helge Limburg
466,-3.711850951093881,2.051186610423289,0.2000980696606259,BÜ90/GR,Dr. Tobias Lindner
467,-3.5306326254550227,2.479178015180696,1.3996527644212273,BÜ90/GR,Denise Loop
468,-4.888938019103168,0.6612209791773774,0.1384957802927812,BÜ90/GR,Max Lucks
469,-4.826032901006256,0.28722201033832884,-1.095595798038953,BÜ90/GR,Dr. Anna Lührmann
470,3.2740463604276155,3.409383933256319,0.6158726982878614,BÜ90/GR,Zoe Mayer
471,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Susanne Menge
472,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Swantje Henrike Michaelsen
473,-5.99942231574333,0.08729147173606253,-0.6448390016578611,BÜ90/GR,Dr. Irene Mihalic
474,-5.071739775859191,0.9023555948140675,0.7190158139043498,BÜ90/GR,Boris Mijatovic
475,-4.321746630949665,1.2861762211233558,-1.0344078713228244,BÜ90/GR,Claudia Müller
476,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Sascha Müller
477,-5.793456133043105,-0.2859327048856759,-0.2669781016868358,BÜ90/GR,Beate Müller-Gemmeke
478,-5.643678868404194,0.24579025664805973,-0.9197213090240807,BÜ90/GR,Sara Nanni
479,-5.639625821555681,-0.05711674757342036,-0.8381962991684669,BÜ90/GR,Dr. Ingrid Nestle
480,-5.969765331571008,-0.23458930250627721,-0.33354740640152847,BÜ90/GR,Dr. Ophelia Nick
481,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Dr. Konstantin von Notz
482,-4.431735996051843,0.7629035248077672,0.7040590035777953,BÜ90/GR,Omid Nouripour
483,-3.339757037192543,2.6311803797749316,0.6809612132933727,BÜ90/GR,Karoline Otte
484,-5.2314794690914805,-0.229620986300918,-0.9810137514301925,BÜ90/GR,Cem Özdemir
485,-4.453210637224053,0.6593193828036127,0.07625274422778659,BÜ90/GR,Julian Pahlke
486,-5.165475220288987,0.45665153450978846,-0.2765113768851477,BÜ90/GR,Lisa Paus
487,-5.526792842250604,0.10202782793985563,-0.5580723032988497,BÜ90/GR,Dr. Paula Piechotta
488,-5.330751711938441,0.231692064692366,0.3011710406228201,BÜ90/GR,Filiz Polat
489,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Dr. Anja Reinalter
490,-4.439512740545278,0.08390204730825715,-0.3751649240515401,BÜ90/GR,Tabea Rößner
491,-4.249554813417918,1.2338493883389496,-1.4030840840192351,BÜ90/GR,Claudia Roth (Augsburg)
492,-4.928637062804055,1.172876032448534,0.5062224864772709,BÜ90/GR,Dr. Manuela Rottmann
493,-4.5258662878354485,1.8169454437020205,0.7536370600626215,BÜ90/GR,Corinna Rüffer
494,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Kassem Taher Saleh
495,-3.017053331632801,1.78546996691579,1.721916502945197,BÜ90/GR,Jamila Schäfer
496,-5.758925234647239,0.8325589200700464,1.1855045375924531,BÜ90/GR,Dr. Sebastian Schäfer
497,-1.0025255576930514,1.3796788411690588,0.22538652302779583,BÜ90/GR,Ulle Schauws
498,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Stefan Schmidt
499,-5.839777127414901,0.33551822486439187,-0.753395380582339,BÜ90/GR,Marlene Schönberger
500,-4.532500516833685,0.5154477549590241,0.10049025185518344,BÜ90/GR,Christina-Johanne Schröder
501,-5.655571954188101,0.2651389144012536,-0.8548230265094555,BÜ90/GR,Kordula Schulz-Asche
502,-1.7770786895489865,-1.5498534086230396,-0.8694017501447984,BÜ90/GR,Melis Sekmen
503,-4.705487811673804,0.10214091656952337,-0.8757516766774488,BÜ90/GR,Nyke Slawik
504,-3.6257171170184415,1.237714741942194,1.0651869662592899,BÜ90/GR,Dr. Anne Monika Spallek
505,-3.5801597123894,2.8789287083748456,0.1770951825981214,BÜ90/GR,Merle Spellerberg
506,-0.08341824423734236,3.0076896822639934,0.9200658554975245,BÜ90/GR,Nina Stahr
507,-6.066239198699953,0.02441708904946069,0.1437465908553497,BÜ90/GR,Dr. Till Steffen
508,-5.4715021220170925,1.266230010093382,0.9383425835476913,BÜ90/GR,Hanna Steinmüller
509,-5.50209196182439,0.22643147875419198,-0.5630620178413089,BÜ90/GR,Dr. Wolfgang Strengmann-Kuhn
510,-4.613750546005949,-0.3987297312343616,-0.1663084479500791,BÜ90/GR,Awet Tesfaiesus
511,2.265199350903352,2.855824936566236,1.174949781011994,BÜ90/GR,Jürgen Trittin
512,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Katrin Uhlig
513,-5.839777127414901,0.33551822486439187,-0.753395380582339,BÜ90/GR,Dr. Julia Verlinden
514,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Niklas Wagener
515,-4.80646281374002,0.7495229053111977,0.4038849045406321,BÜ90/GR,Robin Wagener
516,-5.758925234647239,0.8325589200700464,1.1855045375924531,BÜ90/GR,Johannes Wagner
517,-2.459764583147586,3.015171724183822,-0.4105471475175912,BÜ90/GR,Beate Walter-Rosenheimer
518,-2.677473729000398,3.101138309541841,1.156977358183735,BÜ90/GR,Saskia Weishaupt
519,-5.812330314342223,-0.007619702673356571,-0.7664634769448507,BÜ90/GR,Stefan Wenzel
520,-6.142525028798467,-0.183228965898404,-0.4320456742307822,BÜ90/GR,Tina Winklmann
521,-4.359056061750305,0.07312737118625545,-1.3872717966664465,FDP,Valentin Abel
522,-3.2145419472875867,-1.3553459607678706,-1.076061564120996,FDP,Katja Adler
523,-4.79683605836748,-0.6401779734042442,-0.8382897476578844,FDP,Muhanad Al-Halak
524,-4.337655910672569,0.2850693744116602,1.6832971527134712,FDP,Renata Alt
525,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Christine Aschenberg-Dugnus
526,-3.0876746353252624,-0.6319119455475526,-0.9367086004806208,FDP,Nicole Bauer
527,-5.107946836783478,-0.45811611181589795,-0.9846897360045714,FDP,Jens Beeck
528,-4.489319677589253,-0.4219630988512479,-1.3306491385842747,FDP,Ingo Bodtke
529,-5.137313529473125,-0.44917026064309695,-1.063186338109612,FDP,Friedhelm Boginski
530,-5.165276122743256,0.5717503571938192,-0.7010750145244959,FDP,Dr. Jens Brandenburg (Rhein-Neckar)
531,-4.2109195625673825,0.41382199214077237,-0.9918709032568224,FDP,Mario Brandenburg (Südpfalz)
532,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Sandra Bubendorfer-Licht
533,-4.055688389789537,1.5243854827731864,1.437156348851168,FDP,Dr. Marco Buschmann
534,-3.7537959387670625,-0.6152933322705205,-1.02934316683006,FDP,Karlheinz Busen
535,-5.154721653160944,-0.09664097920898147,-1.2230121704810462,FDP,Carl-Julius Cronenberg
536,-4.331435440159944,0.38788784005757715,-0.6358516090426455,FDP,Bijan Djir-Sarai
537,-4.2888162249804225,0.7867357300624668,-0.6715033034958653,FDP,Christian Dürr
538,-4.753784618520579,-1.1101177231919894,-0.9492435822272853,FDP,Dr. Marcus Faber
539,-4.021105879392705,1.4348686091738478,0.3587293361811236,FDP,Daniel Föst
540,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Otto Fricke
541,-3.9478009642912015,0.3978480762376692,-1.677077191380764,FDP,Maximilian Funke-Kaiser
542,-5.00007375801955,-0.6680326155550745,-0.9489439421662249,FDP,Martin Gassner-Herz
543,-4.582499556164673,0.3038171328888374,-1.0636761038996203,FDP,Knut Gerschau
544,-5.448820262853451,-0.30555432999527854,-0.8795717448497569,FDP,Thomas Hacker
545,2.276746957220398,2.8395313502118955,1.1367118980892286,FDP,Reginald Hanke
546,-4.9534033576686864,-0.4977409944548483,-0.8636729814581725,FDP,Philipp Hartewig
547,-3.4824355369588007,0.24474424008302859,-1.718336381877646,FDP,Ulrike Harzer
548,-5.185114439352782,-0.5992779468277593,-0.9573907629042182,FDP,Peter Heidt
549,-4.436863908238897,1.2794990253035916,0.41354173102975667,FDP,Katrin Helling-Plahr
550,-4.951312740238627,-0.5186625939511407,-1.0486328709698023,FDP,Markus Herbrand
551,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Torsten Herbst
552,-4.621531460617306,0.02717096114019149,-0.09973276185479465,FDP,Katja Hessel
553,-4.430248432939744,0.7665851249388493,0.289420050187375,FDP,Dr. Gero Clemens Hocker
554,-4.916298469459128,-0.48722204304656347,-0.8000554989068225,FDP,Manuel Höferlin
555,-4.182536168730015,-0.38621286157520646,-0.26733850843285717,FDP,Dr. Christoph Hoffmann
556,-3.920589257498505,-0.5250817853545128,-1.0847221110452445,FDP,Reinhard Houben
557,-5.183968156479388,-0.5907680306859185,-0.9552437325406353,FDP,Olaf In der Beek
558,-4.954025314613276,-0.503757566529721,-1.0556447526393355,FDP,Gyde Jensen
559,-2.7094702426958333,0.7732815573105173,-0.9523659888575516,FDP,Dr. Ann-Veruschka Jurisch
560,-4.7275181315724195,-0.5710561068031622,-0.9562921369569433,FDP,Karsten Klein
561,-4.629642486991886,-0.3028837870540775,-1.315108307644454,FDP,Daniela Kluckert
562,-4.030397368897631,0.45230011927649955,-1.1207645574999885,FDP,Pascal Kober
563,-5.301727566102483,-0.0187044288317344,-1.057804633571929,FDP,Dr. Lukas Köhler
564,-3.9553398791962406,0.21662364884274848,-1.4133161376884313,FDP,Carina Konrad
565,-4.178984108194287,-0.2780529117714007,-0.45541598974471026,FDP,Michael Kruse
566,-0.46250432261037233,-0.783446957847446,1.2964810504278488,FDP,Wolfgang Kubicki
567,-5.145864316302738,-0.24276120049910827,-0.8472637469813468,FDP,Konstantin Kuhle
568,3.2740463604276155,3.409383933256319,0.6158726982878614,FDP,Alexander Graf Lambsdorff
569,-4.872097164140452,-0.18548268755093833,-1.0186954384156353,FDP,Ulrich Lechte
570,-3.507691706954886,1.7464133380988556,0.8385618746300898,FDP,Jürgen Lenders
571,-5.0268587167479,0.16495719329996797,-1.0984210872367208,FDP,Dr. Thorsten Lieb
572,0.28415895914885336,2.873056102253043,0.8883628734974688,FDP,Lars Lindemann
573,-1.3846693561363126,1.9847466472549318,1.015219369156357,FDP,Christian Lindner
574,-4.534362040523993,0.14069913821223015,-1.5966141465761161,FDP,Michael Georg Link (Heilbronn)
575,-4.26755207887816,-0.5495038768788255,-1.3992188901477414,FDP,Oliver Luksic
576,-5.5848767855106844,-0.23540353154844457,-0.7380639932608768,FDP,Kristine Lütke
577,-4.91925721841483,0.4762718803299701,-0.8839484390363235,FDP,Till Mansmann
578,3.2740463604276155,3.409383933256319,0.6158726982878614,FDP,Anikó Merten
579,-5.034340221200668,0.15701216085810502,-1.0933215983885873,FDP,Christoph Meyer
580,-5.173049358207886,-0.11229516485140346,-1.218104321829484,FDP,Maximilian Mordhorst
581,-4.662885079619368,-0.777935280024192,-0.7213763668614873,FDP,Alexander Müller
582,-5.137313529473125,-0.44917026064309695,-1.063186338109612,FDP,Frank Müller-Rosentritt
583,-4.953108356246325,-0.5195495711062352,-1.1646139840367284,FDP,Claudia Raffelhüschen
584,-3.029422691389305,1.1896479669869902,-0.576519890888556,FDP,Dr. Volker Redder
585,3.2740463604276155,3.409383933256319,0.6158726982878614,FDP,Hagen Reinhold
586,-3.9345506576849436,0.8905828834571554,0.4309953096889018,FDP,Bernd Reuther
587,3.2740463604276155,3.409383933256319,0.6158726982878614,FDP,Dr. h. c. Thomas Sattelberger
588,-3.9602227511014423,-0.5672357992470171,-0.7061836780605846,FDP,Christian Sauter
589,-3.319702786508249,1.5696494755456507,-0.8038717663036281,FDP,Frank Schäffler
590,-5.441899852579532,0.031553403994586456,-0.9909065556915313,FDP,Ria Schröder
591,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Anja Schulz
592,-5.107946836783478,-0.45811611181589795,-0.9846897360045714,FDP,Matthias Seestern-Pauly
593,-5.448820262853451,-0.30555432999527854,-0.8795717448497569,FDP,Dr. Stephan Seiter
594,-4.9849288438877934,-0.15146272730505622,-1.1617677227122754,FDP,Rainer Semet
595,-4.655875492766673,0.3323782433374824,-1.7106878052743444,FDP,Judith Skudelny
596,-2.2703554477008465,1.665245141912725,-0.24812457033692462,FDP,Bettina Stark-Watzinger
597,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Konrad Stockmeier
598,-0.8434615464524391,0.7558662029515184,-0.08155948836378846,FDP,Dr. Marie-Agnes Strack-Zimmermann
599,-5.307750242508111,-0.3728893697327872,-1.0106273425322045,FDP,Benjamin Strasser
