time,seconds_elapsed,z,y,x
1690839909139007000,0.116007080078125,-0.004671450704336166,0.005785451270639896,-0.11419208347797394
1690839909149047800,0.1260478515625,-0.004744687583297491,0.009080314077436924,-0.1288250833749771
1690839909159087900,0.136087890625,-0.002590723102912307,0.00848802737891674,-0.12641359865665436
1690839909169128000,0.1461279296875,-0.004083424806594849,0.008506136015057564,-0.11933252215385437
1690839909179168000,0.15616796875,-0.005490106530487537,0.0032674323301762342,-0.10265447199344635
1690839909189209000,0.166208984375,-0.0046815709210932255,-0.0031156321056187153,-0.08256278932094574
1690839909199249000,0.176248779296875,-0.004991828929632902,-0.006128199864178896,-0.059051334857940674
1690839909209289000,0.1862890625,-0.007266701199114323,-0.006592388730496168,-0.03350496292114258
1690839909219329800,0.196329833984375,-0.006079464219510555,-0.003841343568637967,-0.008535697124898434
1690839909229399800,0.20639990234375,-0.005103149451315403,-0.004501541145145893,0.016566991806030273
1690839909239441000,0.21644091796875,-0.004200337454676628,-0.0016189356101676822,0.03604641929268837
1690839909249481000,0.22648095703125,-0.0030546458438038826,0.0005456816870719194,0.05270582064986229
1690839909259521000,0.23652099609375,-0.0034264230635017157,-0.0006641923682764173,0.06113765761256218
1690839909269562000,0.24656201171875,-0.003366768127307296,-0.003055977402254939,0.06143486499786377
1690839909279602000,0.256601806640625,-0.004091946873813868,-0.0035545211285352707,0.05506405234336853
1690839909289642000,0.26664208984375,-0.003778226673603058,-0.005416336935013533,0.04122732952237129
1690839909299681800,0.276681884765625,-0.004489290527999401,-0.009197226725518703,0.018974756821990013
1690839909309723000,0.286722900390625,-0.0018953717080876231,-0.005891711451113224,-0.0036370791494846344
1690839909319763000,0.296762939453125,-0.003771568648517132,-0.0037553233560174704,-0.02630484104156494
1690839909329803000,0.306802978515625,-0.003570766421034932,-0.0010138654615730047,-0.049007222056388855
1690839909339844000,0.316843994140625,-0.005672000348567963,0.002858903491869569,-0.06485143303871155
1690839909349884000,0.3268837890625,-0.004510063212364912,0.005143096670508385,-0.0741056501865387
1690839909359923700,0.336923828125,-0.00563950976356864,0.0038842204958200455,-0.07832968980073929
1690839909369963800,0.3469638671875,-0.006127400789409876,0.003960653208196163,-0.07810172438621521
1690839909380034800,0.357034912109375,-0.003513242118060589,0.0015193333383649588,-0.07093489170074463
1690839909390075000,0.367074951171875,-0.004453071393072605,-0.001614940818399191,-0.06089424341917038
1690839909400116000,0.377115966796875,-0.003962250892072916,-0.002812031889334321,-0.04806765913963318
1690839909410155800,0.38715576171875,-0.004705273080617189,-0.001996039180085063,-0.03169907256960869
1690839909420195800,0.39719580078125,-0.00526746641844511,-0.002746784361079335,-0.01823040284216404
1690839909430237000,0.40723681640625,-0.0040826257318258286,-0.0012937636347487569,-0.003897003596648574
1690839909440276700,0.41727685546875,-0.005033107940107584,-0.0007046724203974009,0.006850449368357658
1690839909450316800,0.42731689453125,-0.0044197821989655495,-0.003296727081760764,0.01697472296655178
1690839909460356900,0.43735693359375,-0.004877313040196896,-0.0036274916492402554,0.02389041893184185
1690839909470398000,0.44739794921875,-0.0028274781070649624,-0.0024985778145492077,0.02532346546649933
1690839909480438000,0.45743798828125,-0.0038077877834439278,-0.003019491909071803,0.02105894684791565
1690839909490477800,0.467477783203125,-0.004835767671465874,-0.003674363251775503,0.01606951467692852
1690839909500519000,0.477518798828125,-0.004268248099833727,-0.004757470916956663,0.0026498453225940466
1690839909510558700,0.487558837890625,-0.0029292108956724405,-0.0009355684742331505,-0.008948753587901592
1690839909520598800,0.497598876953125,-0.004041613079607487,-0.0016519587952643633,-0.02304459922015667
1690839909530669800,0.507669921875,-0.003981425892561674,-0.00048070057528093457,-0.0330522246658802
1690839909540710000,0.5177099609375,-0.0024831313639879227,0.0030477214604616165,-0.04605138301849365
1690839909550751000,0.5277509765625,-0.005319930613040924,-0.0008458199445158243,-0.050937749445438385
1690839909560790800,0.537790771484375,-0.004531634971499443,-0.0008077367674559355,-0.053639527410268784
1690839909570830800,0.547830810546875,-0.005145493429154158,-0.0015952334506437182,-0.04880775138735771
1690839909580871000,0.557870849609375,-0.006078931502997875,-0.0017004283145070076,-0.04639120027422905
1690839909590911700,0.567911865234375,-0.005144162103533745,-0.0022447784431278706,-0.03947443887591362
1690839909600951800,0.577951904296875,-0.004521781112998724,-0.002567820018157363,-0.033895913511514664
1690839909610991900,0.587991943359375,-0.0032581111881881952,-0.002840261207893491,-0.025018000975251198
1690839909621033000,0.598032958984375,-0.004719654098153114,-0.00031558459158986807,-0.01864958368241787
1690839909631073000,0.608072998046875,-0.006673349067568779,-0.003067162586376071,-0.011170895770192146
1690839909641112800,0.61811279296875,-0.004856273997575045,-0.0017915084026753902,-0.005585980135947466
1690839909651153000,0.62815283203125,-0.004593953024595976,-0.0017576862592250109,-0.002013882389292121
1690839909661193700,0.63819384765625,-0.003011236200109124,-0.0033534523099660873,-0.0004237089306116104
1690839909671233800,0.64823388671875,-0.004743888974189758,-0.0028248149901628494,0.00213558878749609
1690839909681304800,0.658304931640625,-0.004342816770076752,-0.0030005834996700287,-0.0005012069013901055
1690839909691345000,0.668344970703125,-0.004430168308317661,-0.0028690234757959843,-0.004533765371888876
1690839909701384700,0.678384765625,-0.004342816770076752,-0.0012687299167737365,-0.009548231028020382
1690839909711425800,0.68842578125,-0.003947337158024311,-0.0008535431115888059,-0.016026103869080544
1690839909721465900,0.6984658203125,-0.004046939779073,-0.0022567627020180225,-0.021589715033769608
1690839909731506000,0.708505859375,-0.005701827816665173,-0.002388855442404747,-0.03189454972743988
