time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1691217813795026200,0.208026123046875,2.902795595883258,0.0082551537975747,0.9928381144470068,-0.017603244622429102,0.1190739770176226,-0.005079583710491604,-0.008120549888518305
1691217813805066200,0.218066162109375,2.90314017984633,0.008383433067292707,0.9928606166217208,-0.017655920005087797,0.11891062647083805,-0.004236282458321685,-0.006418361539189984
1691217813815106300,0.228106201171875,2.9033575587835916,0.00857208103105521,0.9928733278047366,-0.017919249056031258,0.11880662317013724,-0.0037710128475782127,-0.0054514631501240305
1691217813825146400,0.238146484375,2.9033702364594602,0.008793362326902206,0.9928725495537629,-0.018319063168758705,0.11880134307043072,-0.0036044506866758784,-0.005068215474644744
1691217813835187500,0.2481875,2.903214254945678,0.008958696387079298,0.9928619702780853,-0.018633429235361192,0.11887896674344917,-0.0035440614327676757,-0.004907546192994641
1691217813845227300,0.258227294921875,2.902996141372179,0.009007375804144431,0.992847954599347,-0.018792978789749427,0.11898453527103037,-0.0038059060193793557,-0.005413921612803071
1691217813855298300,0.26829833984375,2.902844900853178,0.008945285000927686,0.9928385837869598,-0.01875275073754363,0.11905632344215483,-0.0041528777517846754,-0.006116327177415393
1691217813865338400,0.27833837890625,2.9028219841769753,0.00879862754299768,0.9928369725903994,-0.018571204621399415,0.11906350827025333,-0.004612950996398819,-0.0070646844434580315
1691217813875378400,0.28837841796875,2.9028866707614136,0.008184019191397291,0.9927139427701446,-0.012455596099780029,0.1191546554391679,0.015947947628305148,0.03362016111753129
1691217813885419300,0.298419189453125,2.9029213651001675,0.0050949544933926024,0.9927654779202225,-0.006676994408773512,0.11908822266136992,0.014452446009626486,0.029913738184134762
1691217813895459300,0.308459228515625,2.903056656465212,0.003991713861894038,0.99279671505288,-0.004768265454733873,0.11900632388487789,0.013274301290309836,0.027310838800205458
1691217813905499100,0.3184990234375,2.903160416646663,0.004082555341259945,0.9928100673292789,-0.0050898883153551325,0.11895643390479789,0.012686492891496754,0.02616483347160488
1691217813915539200,0.328539306640625,2.9031827307727816,0.004691035812383867,0.9928215784814952,-0.006567771016390279,0.11895282281062622,0.011554582878840876,0.02406162405463619
1691217813925580300,0.338580322265625,2.903132482826787,0.005743872720880611,0.99280091397661,-0.008450310472949843,0.11899128545539542,0.01242822400585675,0.02604739118219294
1691217813935620400,0.348620361328125,2.903082606461647,0.006923294314452197,0.9927781211801695,-0.010602227868937431,0.11903276437377494,0.013226152420654284,0.027913091785959163
1691217813945660400,0.358660400390625,2.9030646447922295,0.007579133311273116,0.9927838790052012,-0.012133768147078608,0.11904788748213771,0.012262133569668742,0.026154838558722644
1691217813955701200,0.368701171875,2.903119063809833,0.007858431535332965,0.9927831579880927,-0.012663376801455975,0.11902479178692724,0.012370630180392526,0.026436482195403198
1691217813965741300,0.3787412109375,2.9032142420446956,0.007732476553686654,0.9927903370205967,-0.012421859601733785,0.11897581580017264,0.012339591818535998,0.026344257586832797
1691217813975781400,0.388781494140625,2.9033026199417806,0.007343780484105102,0.992811324205257,-0.011886973352989478,0.11892409978867402,0.011346677350085668,0.024279309807489904
1691217813985821200,0.3988212890625,2.903329022787928,0.006982378973995358,0.9928213079181991,-0.011277431989820267,0.11890548354707482,0.010892580212306407,0.023291363584666054
1691217813995862300,0.4088623046875,2.9032767483657125,0.00682696846917592,0.9928198493117998,-0.010976670587074345,0.11892955821058124,0.010856843298794905,0.02318371250237588
1691217814005933300,0.418933349609375,2.9031891955879106,0.006878211852662582,0.9928152878906108,-0.011098864425018564,0.11897335942903511,0.010766658558882253,0.02301728673073859
1691217814015973400,0.428973388671875,2.9031021661678222,0.007077155408237875,0.9928110546668015,-0.011549332146107321,0.1190180505327367,0.010529615702228915,0.022594378599503903
1691217814026013400,0.439013427734375,2.9030670268267715,0.007348515151141365,0.992810535081068,-0.012174312006037897,0.11903721400977495,0.010166083241500081,0.021937242106947787
1691217814036053500,0.449053466796875,2.9031035406133805,0.007599065904384599,0.9928125060093137,-0.012717983405477473,0.11902102811201315,0.009973975301459676,0.02161515521566651
1691217814046094300,0.45909423828125,2.9031875006941426,0.0077268914568538166,0.9928171390588141,-0.012989263258866391,0.11898044332247229,0.009904512023753625,0.021507094522225264
1691217814056134100,0.469134033203125,2.9032714059474394,0.00767023065254176,0.9928257434090404,-0.012949121816657952,0.11893701534353343,0.00960370393896198,0.02089567826492323
1691217814066174200,0.47917431640625,2.9033040730892856,0.007486660583016761,0.9928315040823461,-0.012637761476810724,0.11891806349039542,0.009381215524930701,0.020409947982031627
1691217814076215300,0.48921533203125,2.903280069653194,0.007255009797540778,0.992833344736201,-0.012206734869943303,0.11892725018510805,0.009258045482731334,0.020110384760202164
1691217814086255400,0.49925537109375,2.903215093877746,0.007068708189783265,0.9928340992268904,-0.011913109582220957,0.11895649722098874,0.008934057081690427,0.019423031776116206
1691217814096295400,0.50929541015625,2.903148588701401,0.0070337833506211814,0.9928315935492881,-0.011872736949670351,0.11898872299538474,0.008809437934657272,0.019167632073747394
1691217814106335500,0.51933544921875,2.903122637714289,0.007166676990023263,0.9928298219892828,-0.012157998934072402,0.11900250719429123,0.00871864271661525,0.019019108651289637
1691217814116376300,0.529376220703125,2.9031479454276687,0.007340634072961978,0.9928325529102887,-0.012573864380492392,0.11899035752744846,0.008423596485386443,0.018474421834069506
1691217814126416400,0.53941650390625,2.903198102978128,0.007543247572310267,0.9928333142380671,-0.012963661990411553,0.11896751990231777,0.008478473653117621,0.018631302985983974
