time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1690838592701706000,0.1957060546875,0.5383987576717518,-0.0070464293834856155,0.2659496540226399,0.0009186865737082179,0.9639601033502572,-0.0014675914792720334,-0.014366058633976046
1690838592711746000,0.20574609375,0.538412915911711,-0.007080059735801879,0.2659567120134184,0.0008277284748977711,0.9639577143450064,-0.001524100558393229,-0.01446094995208168
1690838592721791700,0.215791748046875,0.5384077830115056,-0.007354269378930059,0.265953897493105,0.0007275906684603671,0.9639562491066483,-0.0016516751091455177,-0.015057495702846913
1690838592731832800,0.225832763671875,0.5384103011209612,-0.0078088231089041785,0.26595426901911773,0.0006444181017878711,0.9639522657035232,-0.0018202376186450535,-0.0160235510640678
1690838592741873000,0.235872802734375,0.5384063730924853,-0.008357857523907629,0.2659510629275484,0.0006086770032089122,0.9639482820766279,-0.001990239018171783,-0.017172541175742687
1690838592751913000,0.245912841796875,0.5383933044581035,-0.008905402946845354,0.26594326494362763,0.000609474025590985,0.9639451595135881,-0.0021408334206834785,-0.01830834338250601
1690838592761952800,0.255952880859375,0.5383726223326101,-0.009370436476586497,0.26593195330702607,0.0006046784680723763,0.9639436496156923,-0.0022715180699728905,-0.019274477352922266
1690838592771993900,0.265993896484375,0.5383741253445782,-0.009695754898014872,0.26593183371016915,0.0005788829042196125,0.9639401264786918,-0.0023746558688297788,-0.019956572224900965
1690838592782033700,0.27603369140625,0.5384096423996827,0.00428241417209393,0.2659739989658201,0.005427298976745898,0.9639624059241291,0.003996525914459842,0.010382303016772168
1690838592792104700,0.286104736328125,0.5384244852963732,0.0060710696875428466,0.26598170639895713,0.005018808276923392,0.9639494826703078,0.004278172159717197,0.013980695471390765
1690838592802144800,0.296144775390625,0.5384312193413829,0.006460074015090005,0.265982221684946,0.004117553317431377,0.9639483074425946,0.003918071183219186,0.014539141606296197
1690838592812184800,0.306184814453125,0.5384413918843277,0.006145318145131108,0.26598357270281675,0.002965117584471843,0.9639525268673304,0.0032335345833443005,0.013568140370030641
1690838592822226000,0.316225830078125,0.5384506067932757,0.005080303591479981,0.2659862400630188,0.002162766402711099,0.9639601895885431,0.0025235545732976705,0.011137112642560667
1690838592832265700,0.326265625,0.5384488588073696,0.003468302359728881,0.26598544679322805,0.0019725481604555895,0.9639687512955578,0.0019801075994741605,0.007740107082516246
1690838592842305500,0.336305419921875,0.5384593875626882,0.0016288597135081582,0.2659903127327932,0.0021226829047694684,0.9639730878363737,0.0015504511850996318,0.003965174237039645
1690838592852345600,0.346345703125,0.5384824465490767,-0.0002185802713443635,0.26599999897313925,0.0022767717054642286,0.963972337324578,0.001120615662984366,0.00017475686117402833
1690838592862386700,0.35638671875,0.5384972228050646,-0.001964210045716994,0.2660047459747397,0.0022787660227013822,0.963969454361237,0.0006399435806893278,-0.0034464277354984965
1690838592872426800,0.3664267578125,0.538492287703895,-0.0035658020336843325,0.2659995350236878,0.0021927850311122534,0.9639665374472697,0.00015339189832253033,-0.006793075577288951
1690838592882466800,0.376466796875,0.5384785020547329,-0.004875982384903212,0.26599063906758297,0.0018766411774890968,0.9639632589582965,-0.00037209805919153195,-0.009598632334177366
